          Teff = 3500 K,  log g = 0.0,  [M/H] = +1.0

 Milone        230   86    0.332 (0.0211)    0.291 -0.061 (0.0033)    0.423 -0.153 (0.0011)
               250   87    0.629 (0.0256)    0.691  0.093 (0.0062)    0.489  0.233 (0.0107)
               270   88    0.703 (0.0795)    0.874  0.256 (0.0016)    0.319  0.640 (0.0114)
               290   89    0.689 (0.1035)    0.903  0.321 (0.0083)    0.208  0.802 (0.0075)
               310   90    0.649 (0.1149)    0.878  0.343 (0.0162)    0.135  0.858 (0.0007)
               330   91    0.642 (0.1121)    0.864  0.333 (0.0169)    0.142  0.832 (0.0008)
 CaII triplet  858   92    0.656 (0.0516)    0.720  0.095 (0.0301)    0.514  0.237 (0.0255)
 WIRE  Johnson V+R   93    0.875 (0.0274)    0.804 -0.106 (0.0298)    1.033 -0.264 (0.0349)
               LUT   94    0.880 (0.0222)    0.833 -0.070 (0.0290)    0.985 -0.175 (0.0323)
              TESS   95    0.714 (0.0417)    0.762  0.072 (0.0257)    0.606  0.180 (0.0222)


          Teff = 3500 K,  log g = 0.5,  [M/H] = +1.0

 bolometric           0    0.460 (0.0684)    0.583  0.185 (0.0189)    0.182  0.463 (0.0100)
 Stromgren      u     1    0.662 (0.1041)    0.867  0.307 (0.0164)    0.202  0.767 (0.0017)
                v     2    0.767 (0.0477)    0.825  0.086 (0.0272)    0.638  0.215 (0.0232)
                b     3    1.130 (0.1120)    0.843 -0.429 (0.0368)    1.774 -1.073 (0.0571)
                y     4    1.016 (0.0662)    0.840 -0.264 (0.0311)    1.412 -0.660 (0.0436)
 Johnson        U     5    0.673 (0.0956)    0.855  0.273 (0.0188)    0.264  0.682 (0.0057)
                B     6    1.014 (0.0645)    0.838 -0.263 (0.0343)    1.409 -0.659 (0.0467)
                V     7    1.000 (0.0631)    0.831 -0.254 (0.0320)    1.381 -0.635 (0.0441)
                R     8    0.806 (0.0226)    0.778 -0.043 (0.0289)    0.870 -0.107 (0.0310)
                I     9    0.649 (0.0581)    0.740  0.136 (0.0239)    0.444  0.341 (0.0174)
                J    10    0.475 (0.0671)    0.596  0.181 (0.0198)    0.203  0.454 (0.0113)
                K    11    0.303 (0.0931)    0.485  0.273 (0.0158)   -0.106  0.682 (0.0027)
                L    12    0.216 (0.0693)    0.348  0.199 (0.0141)   -0.083  0.497 (0.0047)
                M    13    0.114 (0.0464)    0.197  0.123 (0.0142)   -0.070  0.308 (0.0084)
                N    14    0.100 (0.0375)    0.166  0.098 (0.0122)   -0.046  0.244 (0.0075)
 Cousins        Rc   15    0.873 (0.0311)    0.789 -0.126 (0.0313)    1.062 -0.315 (0.0373)
                Ic   16    0.714 (0.0429)    0.768  0.082 (0.0240)    0.591  0.205 (0.0200)
 Bessell        UX   17    0.673 (0.0962)    0.856  0.275 (0.0186)    0.260  0.688 (0.0054)
 Bessell        BX   18    1.018 (0.0661)    0.838 -0.269 (0.0344)    1.422 -0.673 (0.0471)
 Bessell        B    19    1.014 (0.0644)    0.838 -0.263 (0.0343)    1.408 -0.658 (0.0467)
 Bessell        V    20    1.000 (0.0632)    0.831 -0.255 (0.0321)    1.382 -0.637 (0.0441)
 Bessell        R    21    0.869 (0.0301)    0.788 -0.120 (0.0311)    1.049 -0.301 (0.0368)
 Bessell        I    22    0.702 (0.0457)    0.764  0.093 (0.0237)    0.563  0.232 (0.0192)
 Tycho         TyB   23    0.949 (0.0378)    0.841 -0.161 (0.0318)    1.191 -0.404 (0.0394)
               TyV   24    1.016 (0.0694)    0.831 -0.278 (0.0334)    1.433 -0.695 (0.0465)
 Hipparchos    HIP   25    0.959 (0.0519)    0.816 -0.214 (0.0325)    1.280 -0.535 (0.0427)
 KEPLER              26    0.846 (0.0241)    0.789 -0.086 (0.0293)    0.975 -0.215 (0.0334)
 COROT SIS           27    0.801 (0.0224)    0.779 -0.034 (0.0280)    0.852 -0.085 (0.0296)
 COROT EXO           28    0.796 (0.0229)    0.777 -0.028 (0.0279)    0.837 -0.069 (0.0292)
 Geneva         U    29    0.662 (0.1035)    0.865  0.304 (0.0166)    0.206  0.761 (0.0020)
                B    30    0.974 (0.0477)    0.840 -0.201 (0.0327)    1.275 -0.502 (0.0421)
                B1   31    0.789 (0.0422)    0.834  0.068 (0.0268)    0.687  0.169 (0.0236)
                B2   32    1.049 (0.0765)    0.844 -0.306 (0.0347)    1.508 -0.766 (0.0491)
                V    33    1.002 (0.0630)    0.833 -0.253 (0.0316)    1.382 -0.633 (0.0437)
                V1   34    1.005 (0.0623)    0.838 -0.251 (0.0312)    1.381 -0.627 (0.0431)
                G    35    1.009 (0.0695)    0.825 -0.276 (0.0324)    1.424 -0.691 (0.0455)
 Vilnius        U    36    0.661 (0.1046)    0.867  0.309 (0.0163)    0.198  0.771 (0.0016)
                P    37    0.658 (0.1028)    0.858  0.299 (0.0177)    0.209  0.749 (0.0034)
                X    38    0.789 (0.0401)    0.827  0.056 (0.0277)    0.705  0.141 (0.0250)
                Y    39    1.118 (0.1073)    0.842 -0.414 (0.0370)    1.739 -1.035 (0.0565)
                Z    40    0.955 (0.0438)    0.832 -0.184 (0.0324)    1.232 -0.461 (0.0411)
                V    41    1.016 (0.0659)    0.840 -0.263 (0.0310)    1.410 -0.657 (0.0435)
                S    42    0.888 (0.0390)    0.780 -0.162 (0.0345)    1.131 -0.405 (0.0423)
 Milone         iz   43    0.551 (0.0806)    0.689  0.207 (0.0272)    0.241  0.516 (0.0172)
                iJ   44    0.471 (0.0618)    0.580  0.164 (0.0197)    0.225  0.411 (0.0120)
                iH   45    0.389 (0.0988)    0.585  0.294 (0.0146)   -0.052  0.736 (0.0008)
                iK   46    0.298 (0.0939)    0.481  0.275 (0.0156)   -0.115  0.689 (0.0024)
 YMS94         iz    47    0.551 (0.0806)    0.689  0.207 (0.0272)    0.242  0.517 (0.0172)
               iJ    48    0.471 (0.0618)    0.580  0.164 (0.0197)    0.225  0.411 (0.0120)
               iH    49    0.389 (0.0988)    0.586  0.294 (0.0146)   -0.052  0.736 (0.0008)
               iK    50    0.298 (0.0938)    0.481  0.275 (0.0156)   -0.115  0.688 (0.0024)
               iL    51    0.203 (0.0661)    0.329  0.189 (0.0139)   -0.080  0.472 (0.0050)
               iLp   52    0.190 (0.0624)    0.308  0.177 (0.0138)   -0.075  0.442 (0.0054)
               iM    53    0.107 (0.0459)    0.188  0.121 (0.0143)   -0.074  0.303 (0.0086)
               in    54    0.101 (0.0377)    0.166  0.098 (0.0122)   -0.047  0.246 (0.0075)
               iN    55    0.094 (0.0362)    0.156  0.093 (0.0120)   -0.046  0.233 (0.0076)
 Sloan DSS      u    56    0.658 (0.1045)    0.862  0.307 (0.0170)    0.197  0.767 (0.0023)
                g    57    1.027 (0.0704)    0.838 -0.283 (0.0338)    1.452 -0.708 (0.0472)
                r    58    0.927 (0.0472)    0.797 -0.196 (0.0337)    1.221 -0.489 (0.0430)
                i    59    0.725 (0.0395)    0.769  0.066 (0.0248)    0.625  0.166 (0.0216)
                z    60    0.639 (0.0615)    0.739  0.150 (0.0235)    0.415  0.374 (0.0163)
 HST STIS Ly_alpha   61    0.473 (0.0202)    0.439 -0.051 (0.0062)    0.550 -0.128 (0.0039)
            Fclear   62    0.120 (0.0273)    0.055 -0.098 (0.0052)    0.268 -0.246 (0.0099)
             Fsrf2   63    0.119 (0.0270)    0.054 -0.097 (0.0052)    0.265 -0.243 (0.0098)
              Fqtz   64    0.126 (0.0288)    0.057 -0.104 (0.0055)    0.282 -0.260 (0.0104)
              CIII   65    0.376 (0.0320)    0.308 -0.102 (0.0008)    0.529 -0.255 (0.0044)
              MgII   66    0.696 (0.1020)    0.906  0.316 (0.0080)    0.222  0.790 (0.0077)
            Nclear   67    0.813 (0.0378)    0.852  0.058 (0.0249)    0.727  0.144 (0.0221)
             Nsrf2   68    0.949 (0.0368)    0.845 -0.156 (0.0302)    1.183 -0.390 (0.0376)
              Nqtz   69    0.662 (0.1086)    0.879  0.326 (0.0145)    0.173  0.814 (0.0013)
             cn182   70    0.761 (0.0555)    0.843  0.122 (0.0245)    0.578  0.305 (0.0187)
             cn270   71    0.698 (0.0935)    0.894  0.293 (0.0055)    0.258  0.733 (0.0091)
            Oclear   72    0.764 (0.0276)    0.768  0.007 (0.0273)    0.754  0.016 (0.0269)
         Oclear-lp   73    0.730 (0.0351)    0.759  0.043 (0.0265)    0.666  0.107 (0.0245)
             [OII]   74    0.659 (0.1044)    0.863  0.307 (0.0169)    0.199  0.766 (0.0022)
            [OIII]   75    0.986 (0.0608)    0.815 -0.256 (0.0390)    1.370 -0.641 (0.0510)
 2MASS          J    76    0.472 (0.0634)    0.584  0.169 (0.0201)    0.219  0.422 (0.0122)
 2MASS          H    77    0.388 (0.0979)    0.583  0.292 (0.0143)   -0.050  0.730 (0.0008)
 2MASS          Ks   78    0.301 (0.0946)    0.486  0.278 (0.0157)   -0.116  0.695 (0.0023)
 SWASP               79    0.957 (0.0537)    0.810 -0.221 (0.0336)    1.290 -0.554 (0.0441)
 MOST                80    0.929 (0.0456)    0.803 -0.190 (0.0330)    1.214 -0.474 (0.0420)
 GAIA (2006)    G    81    0.821 (0.0219)    0.784 -0.056 (0.0285)    0.906 -0.141 (0.0312)
 GAIA (2010)    G    82    0.792 (0.0233)    0.777 -0.022 (0.0276)    0.826 -0.056 (0.0287)
 GAIA (2010)    BP   83    0.973 (0.0581)    0.815 -0.238 (0.0336)    1.330 -0.594 (0.0449)
 GAIA (2010)    RP   84    0.692 (0.0470)    0.754  0.094 (0.0250)    0.551  0.234 (0.0205)
 GAIA (2010)  G_RV   85    0.652 (0.0499)    0.719  0.100 (0.0263)    0.502  0.251 (0.0215)
 Milone        230   86    0.478 (0.0205)    0.445 -0.049 (0.0073)    0.552 -0.123 (0.0050)
               250   87    0.680 (0.0460)    0.786  0.159 (0.0058)    0.442  0.397 (0.0134)
               270   88    0.700 (0.0929)    0.894  0.292 (0.0054)    0.262  0.729 (0.0091)
               290   89    0.682 (0.1079)    0.900  0.327 (0.0123)    0.191  0.818 (0.0037)
               310   90    0.654 (0.1114)    0.875  0.331 (0.0164)    0.157  0.828 (0.0005)
               330   91    0.648 (0.1102)    0.867  0.328 (0.0159)    0.155  0.821 (0.0002)
 CaII triplet  858   92    0.629 (0.0526)    0.696  0.100 (0.0294)    0.478  0.251 (0.0245)
 WIRE  Johnson V+R   93    0.853 (0.0254)    0.791 -0.094 (0.0297)    0.994 -0.235 (0.0342)
               LUT   94    0.866 (0.0213)    0.836 -0.045 (0.0280)    0.933 -0.111 (0.0301)
              TESS   95    0.695 (0.0448)    0.751  0.084 (0.0255)    0.569  0.210 (0.0214)


          Teff = 3500 K,  log g = 1.0,  [M/H] = +1.0

 bolometric           0    0.448 (0.0705)    0.575  0.191 (0.0192)    0.161  0.478 (0.0100)
 Stromgren      u     1    0.676 (0.1002)    0.873  0.295 (0.0158)    0.234  0.737 (0.0019)
                v     2    0.790 (0.0428)    0.835  0.067 (0.0275)    0.690  0.168 (0.0243)
                b     3    1.139 (0.1167)    0.841 -0.447 (0.0375)    1.809 -1.117 (0.0585)
                y     4    1.011 (0.0661)    0.835 -0.264 (0.0308)    1.407 -0.660 (0.0433)
 Johnson        U     5    0.693 (0.0896)    0.861  0.253 (0.0187)    0.314  0.632 (0.0066)
                B     6    1.010 (0.0609)    0.843 -0.250 (0.0331)    1.385 -0.625 (0.0449)
                V     7    0.990 (0.0608)    0.825 -0.246 (0.0317)    1.359 -0.616 (0.0434)
                R     8    0.778 (0.0232)    0.763 -0.022 (0.0276)    0.812 -0.056 (0.0287)
                I     9    0.638 (0.0597)    0.734  0.144 (0.0233)    0.423  0.359 (0.0163)
                J    10    0.464 (0.0703)    0.589  0.187 (0.0218)    0.183  0.468 (0.0129)
                K    11    0.300 (0.0917)    0.479  0.269 (0.0156)   -0.103  0.672 (0.0027)
                L    12    0.213 (0.0671)    0.341  0.192 (0.0137)   -0.076  0.481 (0.0046)
                M    13    0.110 (0.0458)    0.191  0.121 (0.0140)   -0.072  0.303 (0.0082)
                N    14    0.098 (0.0373)    0.163  0.097 (0.0120)   -0.048  0.244 (0.0073)
 Cousins        Rc   15    0.843 (0.0267)    0.774 -0.104 (0.0303)    0.999 -0.259 (0.0353)
                Ic   16    0.700 (0.0428)    0.757  0.086 (0.0226)    0.572  0.214 (0.0185)
 Bessell        UX   17    0.692 (0.0903)    0.862  0.256 (0.0184)    0.308  0.639 (0.0063)
 Bessell        BX   18    1.014 (0.0626)    0.843 -0.256 (0.0332)    1.399 -0.641 (0.0453)
 Bessell        B    19    1.010 (0.0608)    0.843 -0.250 (0.0331)    1.385 -0.625 (0.0448)
 Bessell        V    20    0.990 (0.0609)    0.825 -0.247 (0.0317)    1.360 -0.618 (0.0434)
 Bessell        R    21    0.839 (0.0259)    0.774 -0.098 (0.0301)    0.987 -0.246 (0.0348)
 Bessell        I    22    0.690 (0.0454)    0.753  0.095 (0.0224)    0.547  0.238 (0.0179)
 Tycho         TyB   23    0.954 (0.0362)    0.850 -0.155 (0.0305)    1.187 -0.388 (0.0378)
               TyV   24    1.006 (0.0665)    0.827 -0.268 (0.0328)    1.409 -0.671 (0.0455)
 Hipparchos    HIP   25    0.946 (0.0488)    0.811 -0.203 (0.0318)    1.250 -0.507 (0.0414)
 KEPLER              26    0.828 (0.0222)    0.779 -0.074 (0.0282)    0.938 -0.184 (0.0317)
 COROT SIS           27    0.784 (0.0228)    0.770 -0.021 (0.0270)    0.815 -0.052 (0.0280)
 COROT EXO           28    0.778 (0.0236)    0.768 -0.014 (0.0268)    0.800 -0.036 (0.0275)
 Geneva         U    29    0.677 (0.0993)    0.871  0.291 (0.0161)    0.241  0.727 (0.0023)
                B    30    0.974 (0.0449)    0.847 -0.190 (0.0316)    1.259 -0.475 (0.0405)
                B1   31    0.805 (0.0392)    0.842  0.057 (0.0265)    0.719  0.142 (0.0239)
                B2   32    1.056 (0.0772)    0.851 -0.308 (0.0336)    1.518 -0.770 (0.0481)
                V    33    0.993 (0.0612)    0.828 -0.248 (0.0314)    1.365 -0.619 (0.0431)
                V1   34    1.000 (0.0614)    0.835 -0.248 (0.0308)    1.371 -0.619 (0.0425)
                G    35    0.995 (0.0677)    0.814 -0.272 (0.0330)    1.403 -0.680 (0.0459)
 Vilnius        U    36    0.675 (0.1008)    0.873  0.297 (0.0157)    0.230  0.742 (0.0017)
                P    37    0.677 (0.0970)    0.864  0.280 (0.0176)    0.257  0.700 (0.0042)
                X    38    0.809 (0.0360)    0.835  0.040 (0.0279)    0.749  0.100 (0.0260)
                Y    39    1.127 (0.1109)    0.842 -0.427 (0.0370)    1.767 -1.068 (0.0571)
                Z    40    0.943 (0.0378)    0.836 -0.161 (0.0305)    1.184 -0.402 (0.0381)
                V    41    1.012 (0.0659)    0.837 -0.263 (0.0306)    1.407 -0.658 (0.0431)
                S    42    0.845 (0.0304)    0.764 -0.122 (0.0331)    1.028 -0.305 (0.0389)
 Milone         iz   43    0.545 (0.0859)    0.694  0.224 (0.0271)    0.209  0.559 (0.0163)
                iJ   44    0.458 (0.0653)    0.571  0.170 (0.0220)    0.203  0.425 (0.0140)
                iH   45    0.386 (0.0992)    0.583  0.295 (0.0152)   -0.056  0.736 (0.0013)
                iK   46    0.295 (0.0921)    0.475  0.270 (0.0154)   -0.111  0.676 (0.0024)
 YMS94         iz    47    0.545 (0.0859)    0.694  0.224 (0.0271)    0.210  0.559 (0.0163)
               iJ    48    0.458 (0.0653)    0.572  0.170 (0.0220)    0.203  0.425 (0.0140)
               iH    49    0.386 (0.0991)    0.583  0.295 (0.0151)   -0.055  0.736 (0.0013)
               iK    50    0.295 (0.0921)    0.475  0.270 (0.0154)   -0.111  0.676 (0.0024)
               iL    51    0.201 (0.0638)    0.322  0.182 (0.0135)   -0.072  0.455 (0.0049)
               iLp   52    0.188 (0.0602)    0.301  0.170 (0.0134)   -0.068  0.426 (0.0053)
               iM    53    0.103 (0.0453)    0.182  0.119 (0.0141)   -0.076  0.298 (0.0084)
               in    54    0.098 (0.0375)    0.164  0.098 (0.0120)   -0.049  0.245 (0.0073)
               iN    55    0.091 (0.0362)    0.154  0.094 (0.0118)   -0.050  0.235 (0.0073)
 Sloan DSS      u    56    0.674 (0.0997)    0.868  0.292 (0.0166)    0.237  0.729 (0.0027)
                g    57    1.024 (0.0683)    0.840 -0.275 (0.0328)    1.437 -0.688 (0.0458)
                r    58    0.896 (0.0406)    0.782 -0.170 (0.0329)    1.151 -0.426 (0.0410)
                i    59    0.707 (0.0403)    0.756  0.074 (0.0234)    0.597  0.184 (0.0199)
                z    60    0.631 (0.0629)    0.735  0.156 (0.0229)    0.398  0.389 (0.0154)
 HST STIS Ly_alpha   61    0.440 (0.0154)    0.417 -0.034 (0.0065)    0.492 -0.085 (0.0049)
            Fclear   62    0.110 (0.0248)    0.051 -0.089 (0.0048)    0.244 -0.223 (0.0090)
             Fsrf2   63    0.109 (0.0246)    0.050 -0.088 (0.0047)    0.242 -0.221 (0.0089)
              Fqtz   64    0.115 (0.0260)    0.052 -0.094 (0.0050)    0.255 -0.234 (0.0095)
              CIII   65    0.344 (0.0276)    0.286 -0.087 (0.0011)    0.474 -0.218 (0.0033)
              MgII   66    0.687 (0.0980)    0.887  0.300 (0.0094)    0.236  0.751 (0.0055)
            Nclear   67    0.818 (0.0378)    0.860  0.062 (0.0235)    0.725  0.156 (0.0205)
             Nsrf2   68    0.937 (0.0308)    0.850 -0.131 (0.0286)    1.134 -0.328 (0.0348)
              Nqtz   69    0.670 (0.1036)    0.877  0.311 (0.0137)    0.203  0.777 (0.0013)
             cn182   70    0.778 (0.0523)    0.853  0.112 (0.0239)    0.609  0.281 (0.0186)
             cn270   71    0.685 (0.0908)    0.873  0.282 (0.0068)    0.262  0.705 (0.0072)
            Oclear   72    0.746 (0.0297)    0.760  0.020 (0.0263)    0.716  0.051 (0.0254)
         Oclear-lp   73    0.710 (0.0384)    0.749  0.059 (0.0256)    0.622  0.148 (0.0227)
             [OII]   74    0.678 (0.0985)    0.870  0.288 (0.0164)    0.246  0.720 (0.0027)
            [OIII]   75    0.957 (0.0515)    0.811 -0.219 (0.0357)    1.286 -0.547 (0.0460)
 2MASS          J    76    0.459 (0.0669)    0.576  0.174 (0.0224)    0.198  0.436 (0.0142)
 2MASS          H    77    0.385 (0.0983)    0.580  0.292 (0.0149)   -0.054  0.731 (0.0013)
 2MASS          Ks   78    0.298 (0.0930)    0.480  0.273 (0.0155)   -0.112  0.683 (0.0024)
 SWASP               79    0.938 (0.0492)    0.802 -0.205 (0.0327)    1.246 -0.512 (0.0424)
 MOST                80    0.908 (0.0412)    0.793 -0.173 (0.0320)    1.168 -0.432 (0.0402)
 GAIA (2006)    G    81    0.804 (0.0212)    0.775 -0.044 (0.0275)    0.870 -0.109 (0.0296)
 GAIA (2010)    G    82    0.774 (0.0240)    0.768 -0.010 (0.0266)    0.789 -0.025 (0.0271)
 GAIA (2010)    BP   83    0.956 (0.0537)    0.808 -0.222 (0.0329)    1.288 -0.555 (0.0434)
