          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.5

 Bessell        I    22    0.699 (0.0481)    0.763  0.096 (0.0258)    0.555  0.241 (0.0212)
 Tycho         TyB   23    0.988 (0.0710)    0.796 -0.288 (0.0369)    1.420 -0.721 (0.0505)
               TyV   24    1.012 (0.0700)    0.827 -0.277 (0.0330)    1.428 -0.693 (0.0462)
 Hipparchos    HIP   25    0.966 (0.0551)    0.817 -0.223 (0.0322)    1.300 -0.557 (0.0428)
 KEPLER              26    0.861 (0.0258)    0.799 -0.093 (0.0294)    1.000 -0.232 (0.0339)
 COROT SIS           27    0.816 (0.0225)    0.784 -0.048 (0.0285)    0.888 -0.120 (0.0308)
 COROT EXO           28    0.810 (0.0226)    0.783 -0.042 (0.0284)    0.873 -0.104 (0.0304)
 Geneva         U    29    0.674 (0.0889)    0.840  0.249 (0.0193)    0.301  0.622 (0.0075)
                B    30    1.009 (0.0777)    0.801 -0.312 (0.0371)    1.476 -0.780 (0.0518)
                B1   31    0.850 (0.0251)    0.787 -0.095 (0.0315)    0.993 -0.237 (0.0359)
                B2   32    1.060 (0.0974)    0.806 -0.381 (0.0387)    1.632 -0.953 (0.0568)
                V    33    0.994 (0.0613)    0.832 -0.244 (0.0308)    1.360 -0.609 (0.0425)
                V1   34    0.998 (0.0632)    0.830 -0.251 (0.0315)    1.375 -0.629 (0.0435)
                G    35    0.994 (0.0585)    0.841 -0.230 (0.0287)    1.340 -0.576 (0.0398)
 Vilnius        U    36    0.668 (0.0924)    0.843  0.262 (0.0186)    0.275  0.655 (0.0062)
                P    37    0.677 (0.0844)    0.830  0.229 (0.0210)    0.333  0.573 (0.0102)
                X    38    0.861 (0.0298)    0.777 -0.125 (0.0323)    1.048 -0.313 (0.0382)
                Y    39    1.105 (0.1124)    0.817 -0.433 (0.0392)    1.754 -1.081 (0.0597)
                Z    40    0.970 (0.0601)    0.806 -0.246 (0.0357)    1.338 -0.614 (0.0473)
                V    41    1.006 (0.0657)    0.833 -0.260 (0.0314)    1.396 -0.650 (0.0438)
                S    42    0.922 (0.0391)    0.817 -0.157 (0.0298)    1.158 -0.393 (0.0373)
 Milone         iz   43    0.532 (0.0678)    0.646  0.171 (0.0247)    0.276  0.427 (0.0165)
                iJ   44    0.483 (0.0556)    0.585  0.153 (0.0152)    0.253  0.384 (0.0081)
                iH   45    0.409 (0.1042)    0.619  0.315 (0.0129)   -0.064  0.787 (0.0023)
                iK   46    0.313 (0.1010)    0.512  0.298 (0.0158)   -0.134  0.745 (0.0015)
 YMS94         iz    47    0.532 (0.0678)    0.646  0.171 (0.0247)    0.276  0.427 (0.0165)
               iJ    48    0.483 (0.0556)    0.585  0.153 (0.0152)    0.253  0.384 (0.0081)
               iH    49    0.409 (0.1042)    0.619  0.315 (0.0129)   -0.064  0.787 (0.0023)
               iK    50    0.313 (0.1010)    0.512  0.298 (0.0158)   -0.134  0.745 (0.0015)
               iL    51    0.221 (0.0710)    0.357  0.204 (0.0139)   -0.085  0.510 (0.0041)
               iLp   52    0.208 (0.0669)    0.336  0.192 (0.0135)   -0.080  0.479 (0.0044)
               iM    53    0.119 (0.0440)    0.196  0.116 (0.0137)   -0.055  0.290 (0.0081)
               in    54    0.111 (0.0374)    0.177  0.100 (0.0112)   -0.039  0.249 (0.0064)
               iN    55    0.104 (0.0347)    0.163  0.089 (0.0114)   -0.031  0.224 (0.0071)
 Sloan DSS      u    56    0.669 (0.0902)    0.837  0.252 (0.0196)    0.290  0.630 (0.0076)
                g    57    1.032 (0.0819)    0.816 -0.324 (0.0363)    1.518 -0.810 (0.0516)
                r    58    0.950 (0.0472)    0.823 -0.191 (0.0306)    1.237 -0.477 (0.0398)
                i    59    0.734 (0.0398)    0.776  0.062 (0.0267)    0.641  0.155 (0.0237)
                z    60    0.615 (0.0626)    0.717  0.152 (0.0244)    0.386  0.381 (0.0171)
 HST STIS Ly_alpha   61    0.528 (0.0253)    0.482 -0.069 (0.0059)    0.631 -0.172 (0.0028)
            Fclear   62    0.153 (0.0330)    0.075 -0.117 (0.0055)    0.329 -0.293 (0.0111)
             Fsrf2   63    0.151 (0.0327)    0.074 -0.116 (0.0055)    0.325 -0.290 (0.0110)
              Fqtz   64    0.163 (0.0352)    0.080 -0.125 (0.0058)    0.351 -0.312 (0.0118)
              CIII   65    0.439 (0.0386)    0.356 -0.124 (0.0008)    0.624 -0.309 (0.0056)
              MgII   66    0.727 (0.0972)    0.931  0.306 (0.0051)    0.268  0.766 (0.0100)
            Nclear   67    0.856 (0.0220)    0.814 -0.063 (0.0294)    0.950 -0.157 (0.0324)
             Nsrf2   68    0.977 (0.0585)    0.817 -0.239 (0.0338)    1.336 -0.598 (0.0451)
              Nqtz   69    0.662 (0.1100)    0.883  0.332 (0.0137)    0.165  0.829 (0.0025)
             cn182   70    0.811 (0.0244)    0.796 -0.023 (0.0292)    0.845 -0.057 (0.0303)
             cn270   71    0.734 (0.0882)    0.921  0.281 (0.0032)    0.313  0.702 (0.0106)
            Oclear   72    0.778 (0.0249)    0.770 -0.012 (0.0277)    0.795 -0.030 (0.0283)
         Oclear-lp   73    0.746 (0.0312)    0.763  0.026 (0.0268)    0.707  0.065 (0.0256)
             [OII]   74    0.665 (0.0933)    0.840  0.263 (0.0198)    0.271  0.656 (0.0073)
            [OIII]   75    1.035 (0.0826)    0.809 -0.338 (0.0445)    1.542 -0.846 (0.0604)
 2MASS          J    76    0.484 (0.0564)    0.588  0.156 (0.0154)    0.250  0.390 (0.0082)
 2MASS          H    77    0.407 (0.1032)    0.616  0.312 (0.0126)   -0.061  0.781 (0.0025)
 2MASS          Ks   78    0.317 (0.1019)    0.517  0.301 (0.0159)   -0.135  0.752 (0.0014)
 SWASP               79    0.970 (0.0559)    0.820 -0.225 (0.0321)    1.308 -0.562 (0.0428)
 MOST                80    0.946 (0.0480)    0.816 -0.195 (0.0317)    1.239 -0.488 (0.0411)
 GAIA (2006)    G    81    0.835 (0.0232)    0.790 -0.069 (0.0289)    0.938 -0.171 (0.0322)
 GAIA (2010)    G    82    0.806 (0.0228)    0.782 -0.035 (0.0282)    0.859 -0.088 (0.0299)
 GAIA (2010)    BP   83    0.982 (0.0592)    0.824 -0.237 (0.0319)    1.337 -0.592 (0.0432)
 GAIA (2010)    RP   84    0.699 (0.0443)    0.753  0.080 (0.0264)    0.579  0.201 (0.0225)
 GAIA (2010)  G_RV   85    0.669 (0.0523)    0.742  0.108 (0.0270)    0.507  0.271 (0.0218)
 Milone        230   86    0.531 (0.0260)    0.485 -0.069 (0.0068)    0.634 -0.173 (0.0037)
               250   87    0.736 (0.0388)    0.826  0.136 (0.0059)    0.532  0.340 (0.0124)
               270   88    0.735 (0.0878)    0.921  0.280 (0.0031)    0.315  0.699 (0.0107)
               290   89    0.699 (0.1084)    0.922  0.334 (0.0094)    0.198  0.836 (0.0069)
               310   90    0.648 (0.1159)    0.879  0.346 (0.0159)    0.129  0.866 (0.0011)
               330   91    0.636 (0.1091)    0.852  0.323 (0.0164)    0.151  0.808 (0.0010)
 CaII triplet  858   92    0.673 (0.0499)    0.736  0.094 (0.0288)    0.532  0.235 (0.0243)
 WIRE  Johnson V+R   93    0.872 (0.0270)    0.805 -0.101 (0.0293)    1.023 -0.252 (0.0342)
               LUT   94    0.907 (0.0341)    0.812 -0.142 (0.0312)    1.119 -0.355 (0.0380)
              TESS   95    0.704 (0.0408)    0.750  0.068 (0.0262)    0.602  0.170 (0.0229)


          Teff = 3500 K,  log g = 0.5,  [M/H] = +0.5

 bolometric           0    0.470 (0.0672)    0.591  0.183 (0.0181)    0.196  0.457 (0.0093)
 Stromgren      u     1    0.690 (0.0820)    0.840  0.224 (0.0198)    0.354  0.561 (0.0092)
                v     2    0.868 (0.0308)    0.781 -0.130 (0.0325)    1.063 -0.325 (0.0386)
                b     3    1.125 (0.1171)    0.827 -0.448 (0.0385)    1.797 -1.119 (0.0597)
                y     4    1.006 (0.0660)    0.832 -0.262 (0.0315)    1.399 -0.655 (0.0439)
 Johnson        U     5    0.727 (0.0618)    0.824  0.146 (0.0236)    0.507  0.365 (0.0167)
                B     6    1.038 (0.0849)    0.813 -0.337 (0.0374)    1.544 -0.843 (0.0534)
                V     7    0.992 (0.0620)    0.827 -0.247 (0.0314)    1.363 -0.619 (0.0433)
                R     8    0.816 (0.0229)    0.780 -0.053 (0.0292)    0.895 -0.132 (0.0318)
                I     9    0.627 (0.0584)    0.718  0.136 (0.0248)    0.423  0.340 (0.0183)
                J    10    0.475 (0.0613)    0.587  0.168 (0.0170)    0.223  0.421 (0.0091)
                K    11    0.315 (0.0988)    0.510  0.291 (0.0156)   -0.122  0.729 (0.0016)
                L    12    0.230 (0.0717)    0.369  0.208 (0.0134)   -0.081  0.519 (0.0035)
                M    13    0.120 (0.0438)    0.198  0.117 (0.0131)   -0.055  0.292 (0.0076)
                N    14    0.107 (0.0359)    0.170  0.095 (0.0110)   -0.035  0.237 (0.0064)
 Cousins        Rc   15    0.882 (0.0321)    0.797 -0.128 (0.0303)    1.075 -0.321 (0.0364)
                Ic   16    0.702 (0.0449)    0.758  0.084 (0.0257)    0.576  0.211 (0.0216)
 Bessell        UX   17    0.723 (0.0636)    0.825  0.153 (0.0232)    0.493  0.383 (0.0160)
 Bessell        BX   18    1.041 (0.0859)    0.813 -0.341 (0.0375)    1.552 -0.852 (0.0536)
 Bessell        B    19    1.038 (0.0850)    0.813 -0.338 (0.0374)    1.544 -0.844 (0.0534)
 Bessell        V    20    0.992 (0.0620)    0.827 -0.247 (0.0314)    1.363 -0.619 (0.0432)
 Bessell        R    21    0.878 (0.0310)    0.796 -0.123 (0.0302)    1.062 -0.308 (0.0361)
 Bessell        I    22    0.688 (0.0477)    0.752  0.096 (0.0254)    0.545  0.239 (0.0208)
 Tycho         TyB   23    0.997 (0.0703)    0.807 -0.286 (0.0363)    1.426 -0.714 (0.0498)
               TyV   24    1.009 (0.0696)    0.824 -0.277 (0.0332)    1.424 -0.693 (0.0464)
 Hipparchos    HIP   25    0.962 (0.0560)    0.811 -0.227 (0.0327)    1.303 -0.568 (0.0435)
 KEPLER              26    0.850 (0.0258)    0.787 -0.094 (0.0297)    0.991 -0.235 (0.0342)
 COROT SIS           27    0.804 (0.0226)    0.773 -0.047 (0.0287)    0.875 -0.118 (0.0310)
 COROT EXO           28    0.799 (0.0227)    0.772 -0.041 (0.0286)    0.860 -0.101 (0.0306)
 Geneva         U    29    0.695 (0.0791)    0.837  0.213 (0.0204)    0.376  0.532 (0.0104)
                B    30    1.016 (0.0769)    0.810 -0.309 (0.0366)    1.479 -0.772 (0.0512)
                B1   31    0.872 (0.0284)    0.794 -0.117 (0.0321)    1.047 -0.292 (0.0376)
                B2   32    1.071 (0.0975)    0.817 -0.381 (0.0381)    1.643 -0.953 (0.0561)
                V    33    0.993 (0.0617)    0.829 -0.246 (0.0311)    1.362 -0.615 (0.0429)
                V1   34    0.997 (0.0628)    0.830 -0.251 (0.0314)    1.372 -0.626 (0.0434)
                G    35    0.995 (0.0621)    0.831 -0.245 (0.0298)    1.363 -0.613 (0.0415)
 Vilnius        U    36    0.687 (0.0839)    0.841  0.231 (0.0195)    0.340  0.578 (0.0085)
                P    37    0.707 (0.0711)    0.827  0.181 (0.0225)    0.436  0.451 (0.0140)
                X    38    0.888 (0.0357)    0.786 -0.153 (0.0332)    1.117 -0.382 (0.0404)
                Y    39    1.118 (0.1149)    0.824 -0.441 (0.0390)    1.780 -1.103 (0.0599)
                Z    40    0.956 (0.0530)    0.810 -0.219 (0.0348)    1.285 -0.549 (0.0452)
                V    41    1.006 (0.0658)    0.832 -0.261 (0.0314)    1.398 -0.653 (0.0438)
                S    42    0.906 (0.0407)    0.796 -0.166 (0.0319)    1.155 -0.414 (0.0398)
 Milone         iz   43    0.522 (0.0726)    0.644  0.183 (0.0261)    0.247  0.458 (0.0173)
                iJ   44    0.471 (0.0569)    0.573  0.154 (0.0170)    0.240  0.384 (0.0098)
                iH   45    0.405 (0.1050)    0.616  0.317 (0.0135)   -0.070  0.791 (0.0018)
                iK   46    0.310 (0.0993)    0.505  0.293 (0.0156)   -0.129  0.732 (0.0015)
 YMS94         iz    47    0.522 (0.0726)    0.644  0.183 (0.0261)    0.247  0.458 (0.0173)
               iJ    48    0.471 (0.0569)    0.573  0.154 (0.0170)    0.240  0.384 (0.0098)
               iH    49    0.405 (0.1049)    0.616  0.316 (0.0135)   -0.070  0.791 (0.0018)
               iK    50    0.310 (0.0993)    0.505  0.293 (0.0156)   -0.129  0.732 (0.0015)
               iL    51    0.218 (0.0681)    0.349  0.196 (0.0132)   -0.076  0.491 (0.0038)
               iLp   52    0.205 (0.0640)    0.327  0.184 (0.0128)   -0.071  0.460 (0.0041)
               iM    53    0.112 (0.0429)    0.187  0.113 (0.0134)   -0.058  0.283 (0.0080)
               in    54    0.107 (0.0361)    0.171  0.096 (0.0110)   -0.036  0.239 (0.0064)
               iN    55    0.100 (0.0342)    0.159  0.089 (0.0109)   -0.034  0.223 (0.0066)
 Sloan DSS      u    56    0.693 (0.0794)    0.835  0.213 (0.0208)    0.373  0.533 (0.0107)
                g    57    1.032 (0.0801)    0.820 -0.318 (0.0358)    1.509 -0.795 (0.0509)
                r    58    0.937 (0.0479)    0.807 -0.195 (0.0319)    1.230 -0.488 (0.0412)
                i    59    0.718 (0.0405)    0.762  0.065 (0.0264)    0.620  0.164 (0.0232)
                z    60    0.608 (0.0634)    0.711  0.155 (0.0245)    0.376  0.387 (0.0170)
 HST STIS Ly_alpha   61    0.539 (0.0207)    0.505 -0.052 (0.0067)    0.616 -0.129 (0.0043)
            Fclear   62    0.169 (0.0364)    0.083 -0.129 (0.0062)    0.363 -0.323 (0.0124)
             Fsrf2   63    0.168 (0.0360)    0.082 -0.128 (0.0061)    0.360 -0.320 (0.0122)
              Fqtz   64    0.178 (0.0384)    0.088 -0.136 (0.0065)    0.383 -0.341 (0.0130)
              CIII   65    0.451 (0.0373)    0.372 -0.119 (0.0011)    0.629 -0.297 (0.0050)
              MgII   66    0.701 (0.1046)    0.918  0.325 (0.0075)    0.213  0.813 (0.0085)
            Nclear   67    0.860 (0.0216)    0.822 -0.057 (0.0289)    0.945 -0.142 (0.0316)
             Nsrf2   68    0.970 (0.0535)    0.823 -0.221 (0.0330)    1.301 -0.552 (0.0435)
              Nqtz   69    0.656 (0.1097)    0.875  0.329 (0.0146)    0.163  0.822 (0.0014)
             cn182   70    0.831 (0.0228)    0.804 -0.041 (0.0297)    0.893 -0.102 (0.0316)
             cn270   71    0.708 (0.0958)    0.910  0.302 (0.0052)    0.256  0.754 (0.0097)
            Oclear   72    0.765 (0.0256)    0.759 -0.009 (0.0280)    0.779 -0.023 (0.0284)
         Oclear-lp   73    0.730 (0.0325)    0.751  0.031 (0.0271)    0.684  0.077 (0.0256)
             [OII]   74    0.693 (0.0803)    0.837  0.216 (0.0210)    0.370  0.539 (0.0108)
            [OIII]   75    1.010 (0.0743)    0.805 -0.307 (0.0428)    1.471 -0.769 (0.0572)
 2MASS          J    76    0.472 (0.0579)    0.576  0.156 (0.0172)    0.237  0.391 (0.0099)
 2MASS          H    77    0.403 (0.1039)    0.612  0.314 (0.0132)   -0.067  0.784 (0.0020)
 2MASS          Ks   78    0.313 (0.1003)    0.510  0.296 (0.0157)   -0.131  0.740 (0.0015)
 SWASP               79    0.963 (0.0566)    0.810 -0.229 (0.0329)    1.307 -0.573 (0.0439)
 MOST                80    0.936 (0.0483)    0.804 -0.198 (0.0325)    1.233 -0.494 (0.0420)
 GAIA (2006)    G    81    0.825 (0.0232)    0.779 -0.069 (0.0292)    0.928 -0.172 (0.0325)
 GAIA (2010)    G    82    0.794 (0.0230)    0.771 -0.034 (0.0284)    0.846 -0.086 (0.0301)
 GAIA (2010)    BP   83    0.977 (0.0603)    0.815 -0.243 (0.0328)    1.341 -0.607 (0.0444)
 GAIA (2010)    RP   84    0.684 (0.0458)    0.741  0.086 (0.0263)    0.554  0.215 (0.0221)
 GAIA (2010)  G_RV   85    0.656 (0.0500)    0.723  0.100 (0.0269)    0.507  0.249 (0.0221)
 Milone        230   86    0.544 (0.0206)    0.512 -0.048 (0.0079)    0.617 -0.121 (0.0056)
               250   87    0.714 (0.0484)    0.825  0.166 (0.0054)    0.466  0.415 (0.0134)
               270   88    0.710 (0.0953)    0.910  0.300 (0.0051)    0.260  0.750 (0.0097)
               290   89    0.679 (0.1121)    0.906  0.341 (0.0121)    0.167  0.853 (0.0046)
               310   90    0.644 (0.1140)    0.870  0.339 (0.0168)    0.135  0.847 (0.0006)
               330   91    0.640 (0.1064)    0.850  0.314 (0.0164)    0.169  0.786 (0.0014)
 CaII triplet  858   92    0.656 (0.0472)    0.711  0.082 (0.0292)    0.533  0.206 (0.0252)
 WIRE  Johnson V+R   93    0.858 (0.0268)    0.791 -0.100 (0.0298)    1.008 -0.250 (0.0346)
               LUT   94    0.902 (0.0320)    0.813 -0.133 (0.0311)    1.102 -0.334 (0.0374)
              TESS   95    0.689 (0.0425)    0.738  0.073 (0.0264)    0.579  0.184 (0.0228)


          Teff = 3500 K,  log g = 1.0,  [M/H] = +0.5

 bolometric           0    0.459 (0.0686)    0.584  0.187 (0.0183)    0.180  0.466 (0.0094)
 Stromgren      u     1    0.716 (0.0720)    0.841  0.189 (0.0205)    0.433  0.471 (0.0116)
                v     2    0.889 (0.0336)    0.794 -0.143 (0.0327)    1.104 -0.358 (0.0394)
                b     3    1.135 (0.1200)    0.829 -0.459 (0.0386)    1.823 -1.146 (0.0603)
                y     4    1.003 (0.0653)    0.830 -0.260 (0.0311)    1.393 -0.650 (0.0435)
 Johnson        U     5    0.757 (0.0506)    0.827  0.105 (0.0244)    0.600  0.261 (0.0195)
                B     6    1.037 (0.0817)    0.820 -0.326 (0.0364)    1.525 -0.814 (0.0518)
                V     7    0.986 (0.0612)    0.822 -0.246 (0.0314)    1.354 -0.614 (0.0431)
                R     8    0.795 (0.0226)    0.765 -0.045 (0.0289)    0.862 -0.112 (0.0310)
                I     9    0.618 (0.0595)    0.712  0.141 (0.0244)    0.407  0.351 (0.0176)
                J    10    0.465 (0.0636)    0.580  0.172 (0.0186)    0.207  0.430 (0.0105)
                K    11    0.314 (0.0971)    0.505  0.287 (0.0154)   -0.116  0.717 (0.0016)
                L    12    0.228 (0.0697)    0.362  0.202 (0.0131)   -0.075  0.504 (0.0035)
                M    13    0.115 (0.0431)    0.191  0.115 (0.0130)   -0.058  0.287 (0.0075)
                N    14    0.104 (0.0359)    0.167  0.095 (0.0109)   -0.038  0.237 (0.0064)
 Cousins        Rc   15    0.864 (0.0309)    0.781 -0.124 (0.0304)    1.049 -0.309 (0.0364)
                Ic   16    0.691 (0.0445)    0.748  0.086 (0.0246)    0.562  0.214 (0.0205)
 Bessell        UX   17    0.753 (0.0525)    0.828  0.113 (0.0241)    0.584  0.281 (0.0188)
 Bessell        BX   18    1.040 (0.0828)    0.820 -0.329 (0.0365)    1.534 -0.824 (0.0521)
 Bessell        B    19    1.037 (0.0818)    0.820 -0.326 (0.0364)    1.526 -0.815 (0.0518)
 Bessell        V    20    0.986 (0.0613)    0.822 -0.246 (0.0314)    1.355 -0.615 (0.0431)
 Bessell        R    21    0.859 (0.0298)    0.780 -0.118 (0.0303)    1.036 -0.296 (0.0360)
 Bessell        I    22    0.678 (0.0472)    0.742  0.096 (0.0244)    0.534  0.241 (0.0197)
 Tycho         TyB   23    1.002 (0.0677)    0.818 -0.275 (0.0352)    1.415 -0.688 (0.0482)
               TyV   24    1.003 (0.0680)    0.821 -0.272 (0.0330)    1.411 -0.680 (0.0459)
 Hipparchos    HIP   25    0.956 (0.0553)    0.805 -0.226 (0.0326)    1.294 -0.564 (0.0433)
 KEPLER              26    0.837 (0.0250)    0.777 -0.090 (0.0293)    0.973 -0.226 (0.0337)
 COROT SIS           27    0.792 (0.0223)    0.764 -0.042 (0.0283)    0.855 -0.105 (0.0304)
 COROT EXO           28    0.786 (0.0226)    0.762 -0.035 (0.0282)    0.839 -0.088 (0.0299)
 Geneva         U    29    0.722 (0.0686)    0.838  0.175 (0.0213)    0.459  0.438 (0.0130)
                B    30    1.018 (0.0741)    0.819 -0.299 (0.0357)    1.465 -0.746 (0.0498)
                B1   31    0.889 (0.0303)    0.805 -0.127 (0.0320)    1.079 -0.317 (0.0380)
                B2   32    1.077 (0.0961)    0.827 -0.376 (0.0371)    1.641 -0.940 (0.0548)
                V    33    0.988 (0.0611)    0.825 -0.245 (0.0310)    1.355 -0.612 (0.0427)
                V1   34    0.993 (0.0617)    0.828 -0.247 (0.0310)    1.363 -0.618 (0.0428)
                G    35    0.991 (0.0642)    0.822 -0.255 (0.0306)    1.373 -0.636 (0.0427)
 Vilnius        U    36    0.711 (0.0742)    0.842  0.197 (0.0201)    0.415  0.493 (0.0109)
                P    37    0.740 (0.0583)    0.829  0.133 (0.0237)    0.540  0.333 (0.0174)
                X    38    0.908 (0.0389)    0.796 -0.167 (0.0332)    1.158 -0.417 (0.0411)
                Y    39    1.126 (0.1167)    0.828 -0.447 (0.0386)    1.798 -1.119 (0.0598)
                Z    40    0.941 (0.0458)    0.813 -0.192 (0.0333)    1.228 -0.479 (0.0424)
                V    41    1.004 (0.0652)    0.831 -0.260 (0.0310)    1.393 -0.649 (0.0433)
                S    42    0.882 (0.0388)    0.776 -0.159 (0.0327)    1.122 -0.399 (0.0403)
 Milone         iz   43    0.514 (0.0777)    0.645  0.198 (0.0269)    0.217  0.495 (0.0173)
                iJ   44    0.459 (0.0594)    0.564  0.158 (0.0187)    0.222  0.395 (0.0112)
                iH   45    0.402 (0.1054)    0.614  0.318 (0.0137)   -0.075  0.794 (0.0018)
                iK   46    0.308 (0.0973)    0.500  0.287 (0.0154)   -0.122  0.718 (0.0016)
 YMS94         iz    47    0.514 (0.0777)    0.646  0.198 (0.0269)    0.217  0.495 (0.0173)
               iJ    48    0.459 (0.0594)    0.564  0.158 (0.0187)    0.222  0.395 (0.0112)
               iH    49    0.402 (0.1054)    0.614  0.318 (0.0137)   -0.074  0.794 (0.0018)
               iK    50    0.308 (0.0973)    0.500  0.287 (0.0154)   -0.122  0.718 (0.0016)
               iL    51    0.215 (0.0660)    0.342  0.190 (0.0128)   -0.070  0.475 (0.0038)
               iLp   52    0.202 (0.0621)    0.321  0.178 (0.0126)   -0.065  0.445 (0.0041)
               iM    53    0.105 (0.0424)    0.180  0.112 (0.0131)   -0.063  0.280 (0.0078)
               in    54    0.105 (0.0359)    0.168  0.095 (0.0110)   -0.038  0.237 (0.0065)
               iN    55    0.096 (0.0345)    0.157  0.091 (0.0108)   -0.040  0.226 (0.0065)
 Sloan DSS      u    56    0.721 (0.0681)    0.836  0.173 (0.0216)    0.462  0.432 (0.0135)
                g    57    1.029 (0.0775)    0.824 -0.309 (0.0349)    1.492 -0.772 (0.0495)
                r    58    0.919 (0.0466)    0.791 -0.191 (0.0324)    1.206 -0.478 (0.0415)
                i    59    0.703 (0.0408)    0.750  0.070 (0.0254)    0.599  0.174 (0.0221)
                z    60    0.602 (0.0643)    0.707  0.158 (0.0240)    0.364  0.396 (0.0164)
 HST STIS Ly_alpha   61    0.506 (0.0164)    0.482 -0.036 (0.0071)    0.561 -0.091 (0.0054)
            Fclear   62    0.155 (0.0333)    0.076 -0.119 (0.0057)    0.333 -0.297 (0.0114)
             Fsrf2   63    0.153 (0.0330)    0.075 -0.118 (0.0057)    0.330 -0.294 (0.0113)
              Fqtz   64    0.162 (0.0349)    0.079 -0.124 (0.0060)    0.348 -0.310 (0.0119)
              CIII   65    0.416 (0.0333)    0.346 -0.105 (0.0013)    0.574 -0.263 (0.0041)
              MgII   66    0.682 (0.1056)    0.898  0.324 (0.0097)    0.195  0.811 (0.0064)
            Nclear   67    0.862 (0.0210)    0.830 -0.048 (0.0279)    0.934 -0.120 (0.0302)
             Nsrf2   68    0.961 (0.0476)    0.828 -0.199 (0.0318)    1.259 -0.497 (0.0412)
              Nqtz   69    0.658 (0.1057)    0.869  0.316 (0.0148)    0.185  0.789 (0.0008)
             cn182   70    0.847 (0.0221)    0.814 -0.050 (0.0294)    0.922 -0.124 (0.0318)
             cn270   71    0.686 (0.0978)    0.888  0.304 (0.0069)    0.229  0.761 (0.0082)
            Oclear   72    0.752 (0.0263)    0.750 -0.003 (0.0276)    0.756 -0.007 (0.0278)
         Oclear-lp   73    0.714 (0.0342)    0.740  0.039 (0.0268)    0.656  0.097 (0.0249)
             [OII]   74    0.724 (0.0678)    0.838  0.171 (0.0218)    0.466  0.429 (0.0137)
            [OIII]   75    0.983 (0.0651)    0.802 -0.272 (0.0401)    1.391 -0.680 (0.0529)
 2MASS          J    76    0.460 (0.0604)    0.567  0.161 (0.0189)    0.219  0.402 (0.0113)
 2MASS          H    77    0.400 (0.1045)    0.610  0.315 (0.0135)   -0.073  0.788 (0.0019)
 2MASS          Ks   78    0.311 (0.0985)    0.505  0.291 (0.0155)   -0.125  0.727 (0.0015)
 SWASP               79    0.952 (0.0555)    0.801 -0.226 (0.0330)    1.292 -0.566 (0.0438)
 MOST                80    0.923 (0.0470)    0.794 -0.194 (0.0325)    1.214 -0.485 (0.0418)
 GAIA (2006)    G    81    0.813 (0.0225)    0.770 -0.064 (0.0288)    0.909 -0.161 (0.0319)
 GAIA (2010)    G    82    0.781 (0.0229)    0.762 -0.029 (0.0280)    0.825 -0.073 (0.0294)
 GAIA (2010)    BP   83    0.968 (0.0595)    0.807 -0.241 (0.0330)    1.329 -0.603 (0.0445)
