          Teff = 3500 K,  log g = 0.0,  [M/H] = -3.5

                B1   31    0.640 (0.0093)    0.658  0.027 (0.0016)    0.600  0.068 (0.0005)
                B2   32    0.637 (0.0080)    0.648  0.016 (0.0040)    0.613  0.040 (0.0033)
                V    33    0.670 (0.0119)    0.636 -0.052 (0.0094)    0.747 -0.129 (0.0118)
                V1   34    0.666 (0.0104)    0.636 -0.046 (0.0092)    0.735 -0.114 (0.0113)
                G    35    0.677 (0.0153)    0.634 -0.065 (0.0102)    0.775 -0.162 (0.0132)
 Vilnius        U    36    0.639 (0.0082)    0.655  0.024 (0.0018)    0.603  0.060 (0.0008)
                P    37    0.637 (0.0103)    0.658  0.032 (0.0013)    0.589  0.080 (0.0004)
                X    38    0.638 (0.0102)    0.658  0.031 (0.0013)    0.592  0.076 (0.0004)
                Y    39    0.640 (0.0064)    0.644  0.007 (0.0051)    0.630  0.016 (0.0048)
                Z    40    0.660 (0.0067)    0.641 -0.029 (0.0079)    0.703 -0.072 (0.0092)
                V    41    0.666 (0.0108)    0.635 -0.047 (0.0094)    0.737 -0.118 (0.0115)
                S    42    0.676 (0.0116)    0.645 -0.046 (0.0070)    0.745 -0.115 (0.0092)
 Milone         iz   43    0.484 (0.0790)    0.659  0.264 (0.0043)    0.088  0.659 (0.0170)
                iJ   44    0.413 (0.1008)    0.625  0.318 (0.0044)   -0.064  0.794 (0.0123)
                iH   45    0.309 (0.1315)    0.571  0.392 (0.0173)   -0.278  0.980 (0.0052)
                iK   46    0.234 (0.1166)    0.447  0.320 (0.0306)   -0.245  0.799 (0.0153)
 YMS94         iz    47    0.484 (0.0790)    0.659  0.264 (0.0043)    0.088  0.659 (0.0170)
               iJ    48    0.413 (0.1008)    0.625  0.318 (0.0044)   -0.064  0.794 (0.0123)
               iH    49    0.310 (0.1314)    0.571  0.392 (0.0173)   -0.278  0.979 (0.0052)
               iK    50    0.234 (0.1165)    0.447  0.319 (0.0306)   -0.245  0.799 (0.0153)
               iL    51    0.164 (0.0829)    0.309  0.218 (0.0253)   -0.163  0.545 (0.0148)
               iLp   52    0.156 (0.0801)    0.297  0.212 (0.0238)   -0.162  0.530 (0.0136)
               iM    53    0.173 (0.0726)    0.309  0.204 (0.0161)   -0.134  0.511 (0.0063)
               in    54    0.110 (0.0505)    0.208  0.147 (0.0088)   -0.111  0.368 (0.0019)
               iN    55    0.108 (0.0463)    0.198  0.136 (0.0081)   -0.096  0.339 (0.0018)
 Sloan DSS      u    56    0.639 (0.0093)    0.657  0.028 (0.0015)    0.597  0.070 (0.0004)
                g    57    0.653 (0.0053)    0.641 -0.019 (0.0071)    0.682 -0.048 (0.0080)
                r    58    0.677 (0.0126)    0.643 -0.051 (0.0081)    0.754 -0.128 (0.0106)
                i    59    0.627 (0.0171)    0.667  0.061 (0.0025)    0.535  0.152 (0.0047)
                z    60    0.546 (0.0545)    0.672  0.190 (0.0062)    0.261  0.474 (0.0152)
 HST STIS Ly_alpha   61    0.970 (0.1444)    0.610 -0.540 (0.0361)    1.780 -1.350 (0.0612)
            Fclear   62    0.274 (0.0151)    0.231 -0.064 (0.0187)    0.370 -0.160 (0.0216)
             Fsrf2   63    0.264 (0.0136)    0.228 -0.054 (0.0177)    0.346 -0.136 (0.0202)
              Fqtz   64    0.346 (0.0334)    0.248 -0.148 (0.0257)    0.568 -0.369 (0.0325)
              CIII   65    0.961 (0.1489)    0.586 -0.563 (0.0403)    1.806 -1.408 (0.0664)
              MgII   66    0.738 (0.0299)    0.666 -0.108 (0.0071)    0.901 -0.271 (0.0123)
            Nclear   67    0.664 (0.0029)    0.658 -0.010 (0.0034)    0.679 -0.024 (0.0038)
             Nsrf2   68    0.658 (0.0040)    0.649 -0.014 (0.0053)    0.678 -0.034 (0.0059)
              Nqtz   69    0.697 (0.0149)    0.660 -0.055 (0.0051)    0.780 -0.138 (0.0078)
             cn182   70    0.641 (0.0090)    0.659  0.027 (0.0015)    0.601  0.067 (0.0003)
             cn270   71    0.767 (0.0419)    0.665 -0.152 (0.0093)    0.994 -0.380 (0.0165)
            Oclear   72    0.611 (0.0227)    0.661  0.076 (0.0008)    0.497  0.189 (0.0038)
         Oclear-lp   73    0.608 (0.0243)    0.662  0.082 (0.0012)    0.485  0.204 (0.0046)
             [OII]   74    0.638 (0.0100)    0.658  0.031 (0.0013)    0.591  0.077 (0.0004)
            [OIII]   75    0.654 (0.0052)    0.641 -0.019 (0.0069)    0.682 -0.047 (0.0078)
 2MASS          J    76    0.415 (0.1001)    0.626  0.316 (0.0043)   -0.058  0.789 (0.0123)
 2MASS          H    77    0.309 (0.1301)    0.566  0.386 (0.0180)   -0.271  0.965 (0.0046)
 2MASS          Ks   78    0.237 (0.1178)    0.453  0.324 (0.0304)   -0.249  0.810 (0.0148)
 SWASP               79    0.672 (0.0105)    0.643 -0.043 (0.0076)    0.736 -0.108 (0.0097)
 MOST                80    0.668 (0.0079)    0.647 -0.032 (0.0066)    0.715 -0.079 (0.0081)
 GAIA (2006)    G    81    0.631 (0.0131)    0.658  0.041 (0.0016)    0.570  0.102 (0.0008)
 GAIA (2010)    G    82    0.624 (0.0166)    0.660  0.054 (0.0011)    0.543  0.136 (0.0022)
 GAIA (2010)    BP   83    0.673 (0.0117)    0.641 -0.049 (0.0083)    0.746 -0.122 (0.0106)
 GAIA (2010)    RP   84    0.601 (0.0286)    0.667  0.100 (0.0029)    0.451  0.249 (0.0073)
 GAIA (2010)  G_RV   85    0.574 (0.0426)    0.675  0.151 (0.0059)    0.348  0.377 (0.0129)
 Milone        230   86    0.985 (0.1500)    0.612 -0.560 (0.0368)    1.824 -1.399 (0.0629)
               250   87    0.865 (0.0863)    0.654 -0.317 (0.0193)    1.339 -0.791 (0.0342)
               270   88    0.768 (0.0423)    0.666 -0.153 (0.0092)    0.998 -0.383 (0.0165)
               290   89    0.710 (0.0194)    0.663 -0.071 (0.0056)    0.817 -0.178 (0.0091)
               310   90    0.672 (0.0060)    0.657 -0.023 (0.0040)    0.706 -0.056 (0.0051)
               330   91    0.648 (0.0041)    0.653  0.008 (0.0026)    0.636  0.020 (0.0023)
 CaII triplet  858   92    0.575 (0.0420)    0.674  0.149 (0.0059)    0.352  0.372 (0.0128)
 WIRE  Johnson V+R   93    0.653 (0.0039)    0.654  0.002 (0.0037)    0.650  0.005 (0.0036)
               LUT   94    0.650 (0.0042)    0.651  0.002 (0.0039)    0.647  0.005 (0.0038)
              TESS   95    0.594 (0.0310)    0.665  0.106 (0.0024)    0.435  0.266 (0.0072)


          Teff = 3500 K,  log g = 0.5,  [M/H] = -3.5

 bolometric           0    0.372 (0.0885)    0.547  0.263 (0.0130)   -0.022  0.657 (0.0007)
 Stromgren      u     1    0.636 (0.0103)    0.657  0.031 (0.0015)    0.590  0.077 (0.0002)
                v     2    0.648 (0.0072)    0.659  0.016 (0.0030)    0.624  0.040 (0.0024)
                b     3    0.658 (0.0069)    0.639 -0.029 (0.0080)    0.703 -0.073 (0.0093)
                y     4    0.687 (0.0188)    0.635 -0.077 (0.0102)    0.802 -0.193 (0.0138)
 Johnson        U     5    0.639 (0.0100)    0.658  0.028 (0.0021)    0.597  0.071 (0.0008)
                B     6    0.662 (0.0066)    0.643 -0.028 (0.0074)    0.704 -0.071 (0.0087)
                V     7    0.684 (0.0164)    0.640 -0.066 (0.0089)    0.784 -0.166 (0.0120)
                R     8    0.628 (0.0165)    0.665  0.056 (0.0012)    0.544  0.140 (0.0032)
                I     9    0.527 (0.0607)    0.663  0.204 (0.0029)    0.222  0.509 (0.0127)
                J    10    0.390 (0.1018)    0.599  0.313 (0.0089)   -0.079  0.782 (0.0066)
                K    11    0.225 (0.1161)    0.439  0.321 (0.0291)   -0.257  0.803 (0.0137)
                L    12    0.165 (0.0829)    0.314  0.223 (0.0232)   -0.169  0.557 (0.0124)
                M    13    0.157 (0.0684)    0.285  0.192 (0.0154)   -0.131  0.481 (0.0062)
                N    14    0.105 (0.0450)    0.191  0.129 (0.0096)   -0.087  0.322 (0.0035)
 Cousins        Rc   15    0.650 (0.0055)    0.660  0.015 (0.0022)    0.628  0.036 (0.0015)
                Ic   16    0.578 (0.0408)    0.673  0.142 (0.0045)    0.365  0.355 (0.0112)
 Bessell        UX   17    0.639 (0.0100)    0.658  0.028 (0.0020)    0.597  0.071 (0.0008)
 Bessell        BX   18    0.662 (0.0068)    0.643 -0.029 (0.0075)    0.706 -0.073 (0.0088)
 Bessell        B    19    0.661 (0.0065)    0.643 -0.028 (0.0074)    0.703 -0.070 (0.0086)
 Bessell        V    20    0.684 (0.0165)    0.640 -0.067 (0.0089)    0.784 -0.167 (0.0120)
 Bessell        R    21    0.648 (0.0063)    0.660  0.018 (0.0020)    0.621  0.045 (0.0012)
 Bessell        I    22    0.568 (0.0450)    0.672  0.156 (0.0044)    0.335  0.389 (0.0118)
 Tycho         TyB   23    0.650 (0.0047)    0.649 -0.001 (0.0051)    0.652 -0.003 (0.0052)
               TyV   24    0.682 (0.0157)    0.639 -0.065 (0.0090)    0.779 -0.162 (0.0121)
 Hipparchos    HIP   25    0.661 (0.0041)    0.651 -0.014 (0.0047)    0.682 -0.036 (0.0054)
 KEPLER              26    0.625 (0.0169)    0.662  0.055 (0.0008)    0.543  0.137 (0.0021)
 COROT SIS           27    0.606 (0.0254)    0.662  0.084 (0.0006)    0.480  0.209 (0.0040)
 COROT EXO           28    0.604 (0.0261)    0.662  0.086 (0.0006)    0.475  0.216 (0.0043)
 Geneva         U    29    0.637 (0.0101)    0.657  0.030 (0.0016)    0.591  0.076 (0.0002)
                B    30    0.652 (0.0044)    0.648 -0.007 (0.0056)    0.662 -0.017 (0.0059)
                B1   31    0.647 (0.0071)    0.657  0.015 (0.0033)    0.625  0.037 (0.0026)
                B2   32    0.654 (0.0048)    0.643 -0.015 (0.0066)    0.677 -0.039 (0.0073)
                V    33    0.686 (0.0175)    0.638 -0.071 (0.0094)    0.792 -0.178 (0.0127)
                V1   34    0.686 (0.0181)    0.637 -0.074 (0.0101)    0.798 -0.186 (0.0135)
                G    35    0.686 (0.0171)    0.641 -0.068 (0.0084)    0.788 -0.170 (0.0116)
 Vilnius        U    36    0.637 (0.0101)    0.657  0.031 (0.0015)    0.591  0.076 (0.0002)
                P    37    0.638 (0.0102)    0.658  0.029 (0.0020)    0.595  0.073 (0.0008)
                X    38    0.646 (0.0075)    0.657  0.016 (0.0032)    0.621  0.041 (0.0025)
                Y    39    0.659 (0.0071)    0.639 -0.030 (0.0080)    0.705 -0.076 (0.0094)
                Z    40    0.685 (0.0164)    0.638 -0.069 (0.0102)    0.788 -0.173 (0.0134)
                V    41    0.686 (0.0187)    0.635 -0.077 (0.0102)    0.801 -0.191 (0.0138)
                S    42    0.662 (0.0027)    0.658 -0.006 (0.0026)    0.672 -0.016 (0.0029)
 Milone         iz   43    0.449 (0.0876)    0.636  0.280 (0.0022)    0.028  0.701 (0.0115)
                iJ   44    0.386 (0.1025)    0.596  0.314 (0.0092)   -0.086  0.786 (0.0064)
                iH   45    0.281 (0.1336)    0.540  0.389 (0.0224)   -0.302  0.972 (0.0048)
                iK   46    0.217 (0.1138)    0.425  0.313 (0.0296)   -0.252  0.781 (0.0146)
 YMS94         iz    47    0.449 (0.0875)    0.636  0.280 (0.0022)    0.028  0.701 (0.0115)
               iJ    48    0.386 (0.1024)    0.596  0.314 (0.0092)   -0.086  0.786 (0.0064)
               iH    49    0.281 (0.1335)    0.540  0.389 (0.0224)   -0.302  0.971 (0.0048)
               iK    50    0.217 (0.1137)    0.425  0.312 (0.0296)   -0.252  0.781 (0.0146)
               iL    51    0.159 (0.0793)    0.301  0.213 (0.0220)   -0.161  0.534 (0.0117)
               iLp   52    0.152 (0.0763)    0.289  0.206 (0.0206)   -0.158  0.516 (0.0106)
               iM    53    0.168 (0.0705)    0.300  0.198 (0.0159)   -0.130  0.496 (0.0064)
               in    54    0.106 (0.0453)    0.193  0.130 (0.0096)   -0.088  0.324 (0.0035)
               iN    55    0.102 (0.0420)    0.182  0.120 (0.0093)   -0.077  0.299 (0.0036)
 Sloan DSS      u    56    0.638 (0.0101)    0.658  0.030 (0.0017)    0.593  0.074 (0.0004)
                g    57    0.675 (0.0129)    0.638 -0.055 (0.0093)    0.757 -0.138 (0.0118)
                r    58    0.670 (0.0066)    0.653 -0.025 (0.0044)    0.707 -0.062 (0.0056)
                i    59    0.593 (0.0342)    0.673  0.120 (0.0039)    0.413  0.300 (0.0095)
                z    60    0.507 (0.0691)    0.660  0.230 (0.0026)    0.163  0.574 (0.0136)
 HST STIS Ly_alpha   61    1.032 (0.1521)    0.662 -0.555 (0.0316)    1.865 -1.387 (0.0577)
            Fclear   62    1.007 (0.2512)    0.351 -0.984 (0.0839)    2.483 -2.460 (0.1286)
             Fsrf2   63    0.992 (0.2465)    0.348 -0.966 (0.0826)    2.441 -2.415 (0.1265)
              Fqtz   64    1.110 (0.2854)    0.368 -1.113 (0.0927)    2.779 -2.782 (0.1434)
              CIII   65    1.085 (0.1831)    0.632 -0.680 (0.0433)    2.105 -1.700 (0.0750)
              MgII   66    0.723 (0.0178)    0.683 -0.060 (0.0029)    0.813 -0.150 (0.0057)
            Nclear   67    0.668 (0.0025)    0.663 -0.007 (0.0029)    0.678 -0.018 (0.0033)
             Nsrf2   68    0.671 (0.0073)    0.650 -0.031 (0.0061)    0.717 -0.077 (0.0075)
              Nqtz   69    0.690 (0.0080)    0.672 -0.027 (0.0025)    0.731 -0.068 (0.0038)
             cn182   70    0.646 (0.0076)    0.658  0.019 (0.0026)    0.618  0.047 (0.0018)
             cn270   71    0.757 (0.0304)    0.688 -0.104 (0.0043)    0.913 -0.260 (0.0093)
            Oclear   72    0.589 (0.0325)    0.661  0.107 (0.0006)    0.428  0.268 (0.0054)
         Oclear-lp   73    0.583 (0.0358)    0.662  0.120 (0.0012)    0.403  0.299 (0.0067)
             [OII]   74    0.638 (0.0106)    0.658  0.031 (0.0017)    0.591  0.078 (0.0004)
            [OIII]   75    0.679 (0.0144)    0.638 -0.061 (0.0097)    0.771 -0.153 (0.0126)
 2MASS          J    76    0.388 (0.1021)    0.597  0.313 (0.0090)   -0.082  0.784 (0.0065)
 2MASS          H    77    0.281 (0.1319)    0.536  0.383 (0.0228)   -0.293  0.957 (0.0052)
 2MASS          Ks   78    0.219 (0.1151)    0.430  0.317 (0.0296)   -0.257  0.792 (0.0144)
 SWASP               79    0.669 (0.0069)    0.651 -0.027 (0.0050)    0.709 -0.067 (0.0063)
 MOST                80    0.660 (0.0031)    0.655 -0.007 (0.0037)    0.671 -0.018 (0.0040)
 GAIA (2006)    G    81    0.613 (0.0220)    0.661  0.072 (0.0006)    0.505  0.180 (0.0031)
 GAIA (2010)    G    82    0.603 (0.0269)    0.663  0.089 (0.0007)    0.469  0.223 (0.0047)
 GAIA (2010)    BP   83    0.674 (0.0097)    0.648 -0.039 (0.0060)    0.732 -0.097 (0.0078)
 GAIA (2010)    RP   84    0.568 (0.0435)    0.667  0.148 (0.0029)    0.347  0.370 (0.0099)
 GAIA (2010)  G_RV   85    0.534 (0.0597)    0.669  0.202 (0.0039)    0.231  0.505 (0.0136)
 Milone        230   86    1.036 (0.1519)    0.667 -0.552 (0.0306)    1.864 -1.381 (0.0567)
               250   87    0.881 (0.0814)    0.690 -0.288 (0.0132)    1.313 -0.720 (0.0270)
               270   88    0.758 (0.0304)    0.688 -0.104 (0.0042)    0.913 -0.259 (0.0092)
               290   89    0.697 (0.0098)    0.675 -0.033 (0.0026)    0.747 -0.082 (0.0041)
               310   90    0.664 (0.0023)    0.666  0.002 (0.0021)    0.661  0.005 (0.0021)
               330   91    0.640 (0.0085)    0.658  0.028 (0.0012)    0.598  0.070 (0.0012)
 CaII triplet  858   92    0.535 (0.0591)    0.668  0.200 (0.0039)    0.235  0.500 (0.0135)
 WIRE  Johnson V+R   93    0.637 (0.0115)    0.661  0.036 (0.0013)    0.582  0.091 (0.0009)
               LUT   94    0.651 (0.0044)    0.654  0.004 (0.0037)    0.646  0.009 (0.0036)
              TESS   95    0.565 (0.0439)    0.663  0.147 (0.0019)    0.344  0.368 (0.0089)


          Teff = 3500 K,  log g = 1.0,  [M/H] = -3.5

 bolometric           0    0.330 (0.0930)    0.509  0.270 (0.0168)   -0.075  0.674 (0.0038)
 Stromgren      u     1    0.644 (0.0070)    0.654  0.015 (0.0031)    0.621  0.039 (0.0024)
                v     2    0.665 (0.0038)    0.658 -0.010 (0.0052)    0.680 -0.025 (0.0056)
                b     3    0.668 (0.0089)    0.643 -0.038 (0.0072)    0.724 -0.094 (0.0090)
                y     4    0.661 (0.0033)    0.653 -0.012 (0.0032)    0.680 -0.030 (0.0038)
 Johnson        U     5    0.650 (0.0056)    0.655  0.007 (0.0041)    0.640  0.018 (0.0038)
                B     6    0.667 (0.0068)    0.648 -0.028 (0.0061)    0.710 -0.071 (0.0075)
                V     7    0.653 (0.0035)    0.657  0.006 (0.0021)    0.644  0.016 (0.0018)
                R     8    0.557 (0.0493)    0.667  0.164 (0.0024)    0.312  0.410 (0.0103)
                I     9    0.450 (0.0877)    0.633  0.274 (0.0052)    0.038  0.686 (0.0090)
                J    10    0.331 (0.1084)    0.541  0.316 (0.0188)   -0.143  0.790 (0.0036)
                K    11    0.194 (0.1068)    0.388  0.291 (0.0286)   -0.242  0.727 (0.0147)
                L    12    0.144 (0.0747)    0.280  0.203 (0.0200)   -0.161  0.508 (0.0102)
                M    13    0.140 (0.0666)    0.262  0.183 (0.0171)   -0.135  0.458 (0.0083)
                N    14    0.089 (0.0433)    0.167  0.117 (0.0123)   -0.086  0.292 (0.0067)
 Cousins        Rc   15    0.585 (0.0369)    0.668  0.125 (0.0025)    0.398  0.312 (0.0085)
                Ic   16    0.498 (0.0742)    0.658  0.240 (0.0022)    0.137  0.601 (0.0126)
 Bessell        UX   17    0.650 (0.0057)    0.655  0.008 (0.0040)    0.638  0.019 (0.0036)
 Bessell        BX   18    0.667 (0.0069)    0.648 -0.029 (0.0062)    0.711 -0.072 (0.0075)
 Bessell        B    19    0.667 (0.0067)    0.648 -0.028 (0.0061)    0.710 -0.071 (0.0075)
 Bessell        V    20    0.653 (0.0035)    0.658  0.007 (0.0020)    0.643  0.017 (0.0017)
 Bessell        R    21    0.583 (0.0379)    0.668  0.128 (0.0025)    0.392  0.319 (0.0086)
 Bessell        I    22    0.488 (0.0773)    0.654  0.249 (0.0022)    0.115  0.621 (0.0120)
 Tycho         TyB   23    0.663 (0.0048)    0.651 -0.019 (0.0059)    0.691 -0.047 (0.0068)
               TyV   24    0.657 (0.0024)    0.655 -0.003 (0.0030)    0.663 -0.009 (0.0031)
 Hipparchos    HIP   25    0.620 (0.0193)    0.661  0.062 (0.0006)    0.527  0.155 (0.0025)
 KEPLER              26    0.564 (0.0447)    0.662  0.146 (0.0011)    0.345  0.365 (0.0079)
 COROT SIS           27    0.544 (0.0521)    0.656  0.168 (0.0011)    0.292  0.420 (0.0079)
 COROT EXO           28    0.542 (0.0532)    0.656  0.171 (0.0011)    0.285  0.429 (0.0081)
 Geneva         U    29    0.644 (0.0069)    0.654  0.015 (0.0031)    0.622  0.037 (0.0025)
                B    30    0.664 (0.0053)    0.650 -0.022 (0.0061)    0.697 -0.054 (0.0071)
                B1   31    0.660 (0.0040)    0.656 -0.005 (0.0050)    0.667 -0.013 (0.0052)
                B2   32    0.665 (0.0068)    0.646 -0.028 (0.0066)    0.708 -0.071 (0.0079)
                V    33    0.657 (0.0023)    0.657  0.000 (0.0024)    0.657 -0.001 (0.0024)
                V1   34    0.663 (0.0036)    0.654 -0.014 (0.0034)    0.684 -0.034 (0.0041)
                G    35    0.644 (0.0077)    0.661  0.025 (0.0006)    0.606  0.063 (0.0010)
 Vilnius        U    36    0.644 (0.0071)    0.654  0.016 (0.0030)    0.620  0.040 (0.0022)
                P    37    0.650 (0.0056)    0.654  0.007 (0.0041)    0.639  0.018 (0.0038)
                X    38    0.661 (0.0039)    0.655 -0.008 (0.0052)    0.673 -0.021 (0.0056)
                Y    39    0.668 (0.0087)    0.643 -0.037 (0.0071)    0.723 -0.092 (0.0088)
                Z    40    0.676 (0.0082)    0.654 -0.033 (0.0052)    0.725 -0.083 (0.0068)
                V    41    0.662 (0.0036)    0.653 -0.013 (0.0034)    0.682 -0.033 (0.0040)
                S    42    0.595 (0.0332)    0.672  0.115 (0.0039)    0.422  0.288 (0.0094)
 Milone         iz   43    0.379 (0.1038)    0.586  0.310 (0.0138)   -0.086  0.775 (0.0026)
                iJ   44    0.327 (0.1082)    0.537  0.314 (0.0194)   -0.144  0.785 (0.0043)
                iH   45    0.243 (0.1274)    0.481  0.357 (0.0285)   -0.293  0.892 (0.0114)
                iK   46    0.187 (0.1039)    0.375  0.282 (0.0282)   -0.236  0.706 (0.0147)
 YMS94         iz    47    0.379 (0.1038)    0.586  0.310 (0.0138)   -0.086  0.775 (0.0026)
               iJ    48    0.327 (0.1082)    0.537  0.314 (0.0194)   -0.144  0.785 (0.0043)
               iH    49    0.243 (0.1274)    0.481  0.357 (0.0285)   -0.292  0.892 (0.0113)
               iK    50    0.187 (0.1039)    0.375  0.282 (0.0282)   -0.236  0.706 (0.0147)
               iL    51    0.139 (0.0713)    0.268  0.194 (0.0190)   -0.152  0.485 (0.0097)
               iLp   52    0.133 (0.0682)    0.257  0.186 (0.0180)   -0.146  0.465 (0.0091)
               iM    53    0.149 (0.0703)    0.279  0.194 (0.0179)   -0.142  0.485 (0.0086)
               in    54    0.090 (0.0434)    0.168  0.117 (0.0124)   -0.086  0.293 (0.0068)
               iN    55    0.086 (0.0416)    0.160  0.112 (0.0120)   -0.082  0.280 (0.0066)
 Sloan DSS      u    56    0.647 (0.0062)    0.655  0.011 (0.0036)    0.630  0.028 (0.0030)
                g    57    0.669 (0.0070)    0.650 -0.029 (0.0054)    0.712 -0.072 (0.0068)
                r    58    0.611 (0.0252)    0.669  0.087 (0.0024)    0.480  0.217 (0.0065)
                i    59    0.513 (0.0685)    0.662  0.224 (0.0023)    0.177  0.560 (0.0126)
                z    60    0.430 (0.0939)    0.624  0.290 (0.0073)   -0.005  0.726 (0.0078)
 HST STIS Ly_alpha   61    1.032 (0.1318)    0.723 -0.464 (0.0194)    1.728 -1.160 (0.0415)
            Fclear   62    1.458 (0.3720)    0.515 -1.414 (0.1023)    3.580 -3.536 (0.1674)
             Fsrf2   63    1.456 (0.3712)    0.515 -1.412 (0.1023)    3.573 -3.529 (0.1673)
              Fqtz   64    1.473 (0.3758)    0.525 -1.422 (0.1003)    3.607 -3.556 (0.1659)
              CIII   65    1.146 (0.1915)    0.683 -0.694 (0.0373)    2.187 -1.736 (0.0700)
              MgII   66    0.698 (0.0032)    0.693 -0.008 (0.0012)    0.709 -0.019 (0.0012)
            Nclear   67    0.670 (0.0021)    0.667 -0.005 (0.0027)    0.677 -0.011 (0.0029)
             Nsrf2   68    0.670 (0.0042)    0.659 -0.017 (0.0040)    0.695 -0.041 (0.0048)
              Nqtz   69    0.680 (0.0012)    0.679 -0.002 (0.0011)    0.683 -0.005 (0.0012)
             cn182   70    0.658 (0.0041)    0.658  0.000 (0.0042)    0.658  0.000 (0.0042)
             cn270   71    0.727 (0.0118)    0.704 -0.035 (0.0014)    0.781 -0.089 (0.0021)
            Oclear   72    0.526 (0.0585)    0.651  0.187 (0.0018)    0.246  0.467 (0.0078)
         Oclear-lp   73    0.513 (0.0643)    0.651  0.206 (0.0016)    0.204  0.516 (0.0091)
             [OII]   74    0.649 (0.0059)    0.655  0.009 (0.0038)    0.635  0.023 (0.0034)
            [OIII]   75    0.676 (0.0099)    0.650 -0.040 (0.0058)    0.736 -0.100 (0.0077)
 2MASS          J    76    0.329 (0.1082)    0.538  0.315 (0.0192)   -0.143  0.786 (0.0040)
 2MASS          H    77    0.242 (0.1257)    0.476  0.352 (0.0284)   -0.286  0.879 (0.0115)
 2MASS          Ks   78    0.189 (0.1052)    0.379  0.286 (0.0285)   -0.240  0.715 (0.0148)
 SWASP               79    0.621 (0.0195)    0.664  0.065 (0.0007)    0.524  0.162 (0.0038)
 MOST                80    0.607 (0.0264)    0.666  0.088 (0.0012)    0.474  0.221 (0.0055)
 GAIA (2006)    G    81    0.553 (0.0486)    0.658  0.157 (0.0010)    0.318  0.393 (0.0076)
 GAIA (2010)    G    82    0.540 (0.0543)    0.656  0.175 (0.0011)    0.277  0.438 (0.0083)
 GAIA (2010)    BP   83    0.630 (0.0153)    0.663  0.051 (0.0004)    0.554  0.127 (0.0027)
 GAIA (2010)    RP   84    0.492 (0.0739)    0.650  0.237 (0.0020)    0.137  0.592 (0.0106)
