          Teff = 3500 K,  log g = 0.0,  [M/H] = -0.3

                Z    40    0.959 (0.0768)    0.758 -0.302 (0.0344)    1.413 -0.755 (0.0489)
                V    41    0.973 (0.0712)    0.791 -0.273 (0.0291)    1.383 -0.684 (0.0422)
                S    42    0.872 (0.0226)    0.822 -0.075 (0.0248)    0.984 -0.187 (0.0284)
 Milone         iz   43    0.522 (0.0555)    0.619  0.146 (0.0179)    0.303  0.365 (0.0109)
                iJ   44    0.491 (0.0531)    0.591  0.151 (0.0124)    0.265  0.377 (0.0053)
                iH   45    0.417 (0.1153)    0.650  0.350 (0.0128)   -0.109  0.876 (0.0042)
                iK   46    0.316 (0.1101)    0.531  0.323 (0.0180)   -0.168  0.807 (0.0025)
 YMS94         iz    47    0.522 (0.0555)    0.620  0.146 (0.0179)    0.303  0.365 (0.0110)
               iJ    48    0.491 (0.0532)    0.591  0.151 (0.0124)    0.265  0.377 (0.0053)
               iH    49    0.417 (0.1152)    0.651  0.350 (0.0128)   -0.108  0.876 (0.0042)
               iK    50    0.316 (0.1101)    0.531  0.323 (0.0180)   -0.168  0.807 (0.0025)
               iL    51    0.233 (0.0755)    0.379  0.219 (0.0138)   -0.095  0.547 (0.0032)
               iLp   52    0.221 (0.0709)    0.358  0.205 (0.0131)   -0.087  0.513 (0.0033)
               iM    53    0.150 (0.0618)    0.256  0.160 (0.0208)   -0.090  0.400 (0.0132)
               in    54    0.121 (0.0367)    0.188  0.101 (0.0093)   -0.031  0.253 (0.0045)
               iN    55    0.110 (0.0350)    0.175  0.097 (0.0088)   -0.035  0.242 (0.0042)
 Sloan DSS      u    56    0.745 (0.0370)    0.778  0.049 (0.0261)    0.672  0.123 (0.0238)
                g    57    1.007 (0.0968)    0.759 -0.372 (0.0355)    1.566 -0.931 (0.0533)
                r    58    0.909 (0.0339)    0.821 -0.132 (0.0264)    1.106 -0.329 (0.0327)
                i    59    0.726 (0.0391)    0.769  0.066 (0.0254)    0.627  0.164 (0.0222)
                z    60    0.592 (0.0576)    0.688  0.143 (0.0221)    0.378  0.357 (0.0153)
 HST STIS Ly_alpha   61    0.999 (0.0015)    1.005  0.008 (0.0019)    0.987  0.020 (0.0023)
            Fclear   62    1.006 (0.0040)    0.997 -0.014 (0.0011)    1.028 -0.036 (0.0018)
             Fsrf2   63    1.006 (0.0040)    0.997 -0.014 (0.0011)    1.028 -0.036 (0.0017)
              Fqtz   64    1.007 (0.0042)    0.997 -0.015 (0.0011)    1.029 -0.037 (0.0018)
              CIII   65    1.004 (0.0024)    1.000 -0.006 (0.0004)    1.014 -0.016 (0.0005)
              MgII   66    0.778 (0.0946)    0.978  0.299 (0.0046)    0.330  0.747 (0.0099)
            Nclear   67    0.889 (0.0478)    0.755 -0.201 (0.0316)    1.191 -0.503 (0.0411)
             Nsrf2   68    0.970 (0.0807)    0.758 -0.317 (0.0344)    1.446 -0.794 (0.0495)
              Nqtz   69    0.693 (0.0971)    0.888  0.292 (0.0120)    0.255  0.730 (0.0026)
             cn182   70    0.878 (0.0545)    0.725 -0.230 (0.0344)    1.223 -0.575 (0.0451)
             cn270   71    0.798 (0.0872)    0.983  0.278 (0.0033)    0.382  0.694 (0.0103)
            Oclear   72    0.765 (0.0228)    0.758 -0.012 (0.0253)    0.783 -0.029 (0.0259)
         Oclear-lp   73    0.737 (0.0294)    0.756  0.030 (0.0243)    0.692  0.074 (0.0229)
             [OII]   74    0.742 (0.0417)    0.784  0.063 (0.0272)    0.648  0.158 (0.0243)
            [OIII]   75    1.031 (0.0936)    0.781 -0.375 (0.0459)    1.594 -0.938 (0.0637)
 2MASS          J    76    0.492 (0.0537)    0.594  0.153 (0.0123)    0.263  0.382 (0.0052)
 2MASS          H    77    0.414 (0.1146)    0.646  0.348 (0.0127)   -0.109  0.871 (0.0042)
 2MASS          Ks   78    0.319 (0.1112)    0.536  0.326 (0.0181)   -0.171  0.816 (0.0024)
 SWASP               79    0.930 (0.0481)    0.804 -0.190 (0.0286)    1.215 -0.475 (0.0378)
 MOST                80    0.911 (0.0410)    0.803 -0.163 (0.0286)    1.156 -0.407 (0.0364)
 GAIA (2006)    G    81    0.815 (0.0218)    0.776 -0.059 (0.0266)    0.903 -0.147 (0.0294)
 GAIA (2010)    G    82    0.789 (0.0217)    0.771 -0.028 (0.0260)    0.831 -0.069 (0.0273)
 GAIA (2010)    BP   83    0.939 (0.0513)    0.804 -0.202 (0.0285)    1.242 -0.505 (0.0382)
 GAIA (2010)    RP   84    0.693 (0.0413)    0.745  0.077 (0.0244)    0.577  0.194 (0.0206)
 GAIA (2010)  G_RV   85    0.655 (0.0583)    0.744  0.134 (0.0265)    0.454  0.334 (0.0201)
 Milone        230   86    1.005 (0.0020)    1.005  0.001 (0.0023)    1.003  0.002 (0.0023)
               250   87    0.897 (0.0506)    1.011  0.170 (0.0028)    0.642  0.425 (0.0110)
               270   88    0.799 (0.0864)    0.982  0.275 (0.0032)    0.386  0.688 (0.0103)
               290   89    0.736 (0.1050)    0.954  0.326 (0.0083)    0.248  0.815 (0.0075)
               310   90    0.669 (0.1066)    0.884  0.322 (0.0129)    0.186  0.805 (0.0028)
               330   91    0.661 (0.0810)    0.814  0.229 (0.0158)    0.317  0.573 (0.0054)
 CaII triplet  858   92    0.663 (0.0595)    0.753  0.135 (0.0275)    0.461  0.338 (0.0210)
 WIRE  Johnson V+R   93    0.847 (0.0233)    0.797 -0.076 (0.0265)    0.960 -0.189 (0.0302)
               LUT   94    0.915 (0.0564)    0.761 -0.230 (0.0323)    1.259 -0.574 (0.0433)
              TESS   95    0.697 (0.0376)    0.741  0.065 (0.0238)    0.600  0.163 (0.0207)


          Teff = 3500 K,  log g = 0.5,  [M/H] = -0.3

 bolometric           0    0.482 (0.0683)    0.607  0.188 (0.0174)    0.200  0.470 (0.0084)
 Stromgren      u     1    0.794 (0.0266)    0.771 -0.036 (0.0337)    0.848 -0.089 (0.0353)
                v     2    0.983 (0.1064)    0.703 -0.419 (0.0408)    1.611 -1.047 (0.0604)
                b     3    1.098 (0.1295)    0.773 -0.488 (0.0393)    1.830 -1.221 (0.0625)
                y     4    0.981 (0.0683)    0.805 -0.264 (0.0296)    1.377 -0.660 (0.0423)
 Johnson        U     5    0.844 (0.0317)    0.755 -0.133 (0.0367)    1.043 -0.332 (0.0429)
                B     6    1.047 (0.1133)    0.757 -0.434 (0.0387)    1.698 -1.086 (0.0594)
                V     7    0.962 (0.0598)    0.806 -0.233 (0.0292)    1.312 -0.584 (0.0404)
                R     8    0.813 (0.0231)    0.788 -0.038 (0.0282)    0.870 -0.096 (0.0300)
                I     9    0.616 (0.0535)    0.698  0.123 (0.0241)    0.431  0.308 (0.0182)
                J    10    0.486 (0.0565)    0.593  0.161 (0.0129)    0.245  0.402 (0.0054)
                K    11    0.322 (0.1099)    0.537  0.322 (0.0180)   -0.162  0.806 (0.0025)
                L    12    0.242 (0.0778)    0.393  0.227 (0.0137)   -0.098  0.566 (0.0028)
                M    13    0.148 (0.0589)    0.251  0.154 (0.0190)   -0.083  0.386 (0.0117)
                N    14    0.116 (0.0359)    0.183  0.099 (0.0089)   -0.033  0.248 (0.0042)
 Cousins        Rc   15    0.866 (0.0262)    0.805 -0.092 (0.0278)    1.004 -0.229 (0.0323)
                Ic   16    0.696 (0.0444)    0.750  0.081 (0.0269)    0.574  0.203 (0.0230)
 Bessell        UX   17    0.838 (0.0298)    0.757 -0.121 (0.0363)    1.020 -0.303 (0.0419)
 Bessell        BX   18    1.048 (0.1135)    0.758 -0.435 (0.0387)    1.700 -1.088 (0.0594)
 Bessell        B    19    1.047 (0.1136)    0.757 -0.435 (0.0388)    1.700 -1.088 (0.0594)
 Bessell        V    20    0.962 (0.0595)    0.807 -0.232 (0.0291)    1.310 -0.581 (0.0403)
 Bessell        R    21    0.863 (0.0258)    0.804 -0.088 (0.0279)    0.995 -0.221 (0.0322)
 Bessell        I    22    0.680 (0.0470)    0.741  0.092 (0.0265)    0.541  0.231 (0.0221)
 Tycho         TyB   23    1.034 (0.1157)    0.738 -0.445 (0.0392)    1.702 -1.112 (0.0603)
               TyV   24    0.981 (0.0699)    0.800 -0.272 (0.0312)    1.389 -0.680 (0.0443)
 Hipparchos    HIP   25    0.942 (0.0560)    0.794 -0.221 (0.0309)    1.274 -0.554 (0.0415)
 KEPLER              26    0.839 (0.0252)    0.783 -0.083 (0.0287)    0.963 -0.208 (0.0327)
 COROT SIS           27    0.799 (0.0225)    0.767 -0.049 (0.0278)    0.873 -0.122 (0.0302)
 COROT EXO           28    0.794 (0.0225)    0.766 -0.042 (0.0277)    0.858 -0.106 (0.0298)
 Geneva         U    29    0.803 (0.0257)    0.768 -0.052 (0.0344)    0.881 -0.130 (0.0369)
                B    30    1.044 (0.1169)    0.745 -0.449 (0.0394)    1.717 -1.122 (0.0607)
                B1   31    0.968 (0.0920)    0.723 -0.367 (0.0397)    1.518 -0.918 (0.0569)
                B2   32    1.072 (0.1268)    0.752 -0.480 (0.0391)    1.793 -1.201 (0.0619)
                V    33    0.963 (0.0605)    0.806 -0.236 (0.0290)    1.317 -0.590 (0.0403)
                V1   34    0.971 (0.0656)    0.801 -0.255 (0.0296)    1.354 -0.638 (0.0419)
                G    35    0.951 (0.0501)    0.821 -0.195 (0.0267)    1.244 -0.488 (0.0361)
 Vilnius        U    36    0.786 (0.0284)    0.774 -0.018 (0.0328)    0.814 -0.046 (0.0337)
                P    37    0.831 (0.0285)    0.757 -0.110 (0.0367)    0.996 -0.275 (0.0418)
                X    38    0.995 (0.1087)    0.710 -0.427 (0.0415)    1.636 -1.069 (0.0616)
                Y    39    1.095 (0.1293)    0.769 -0.488 (0.0395)    1.827 -1.221 (0.0627)
                Z    40    0.955 (0.0692)    0.771 -0.275 (0.0347)    1.368 -0.688 (0.0478)
                V    41    0.980 (0.0684)    0.804 -0.265 (0.0294)    1.377 -0.661 (0.0422)
                S    42    0.877 (0.0259)    0.816 -0.092 (0.0266)    1.014 -0.229 (0.0310)
 Milone         iz   43    0.512 (0.0574)    0.612  0.149 (0.0192)    0.288  0.373 (0.0121)
                iJ   44    0.482 (0.0530)    0.580  0.148 (0.0133)    0.259  0.371 (0.0063)
                iH   45    0.412 (0.1172)    0.649  0.356 (0.0134)   -0.121  0.889 (0.0038)
                iK   46    0.315 (0.1089)    0.528  0.319 (0.0178)   -0.164  0.798 (0.0025)
 YMS94         iz    47    0.512 (0.0574)    0.612  0.149 (0.0192)    0.288  0.373 (0.0121)
               iJ    48    0.481 (0.0530)    0.580  0.148 (0.0133)    0.259  0.371 (0.0063)
               iH    49    0.412 (0.1171)    0.649  0.355 (0.0134)   -0.121  0.889 (0.0038)
               iK    50    0.315 (0.1089)    0.528  0.319 (0.0178)   -0.164  0.798 (0.0025)
               iL    51    0.231 (0.0735)    0.373  0.214 (0.0132)   -0.090  0.534 (0.0029)
               iLp   52    0.219 (0.0689)    0.352  0.200 (0.0126)   -0.080  0.499 (0.0031)
               iM    53    0.148 (0.0655)    0.260  0.169 (0.0221)   -0.106  0.423 (0.0141)
               in    54    0.118 (0.0358)    0.184  0.099 (0.0091)   -0.030  0.247 (0.0044)
               iN    55    0.107 (0.0340)    0.170  0.094 (0.0087)   -0.034  0.235 (0.0042)
 Sloan DSS      u    56    0.802 (0.0256)    0.768 -0.052 (0.0342)    0.880 -0.130 (0.0366)
                g    57    1.022 (0.0958)    0.776 -0.369 (0.0356)    1.575 -0.922 (0.0532)
                r    58    0.913 (0.0368)    0.817 -0.144 (0.0281)    1.128 -0.359 (0.0350)
                i    59    0.718 (0.0399)    0.758  0.061 (0.0277)    0.627  0.151 (0.0248)
                z    60    0.586 (0.0583)    0.681  0.142 (0.0233)    0.373  0.355 (0.0165)
 HST STIS Ly_alpha   61    0.998 (0.0013)    1.002  0.007 (0.0012)    0.987  0.018 (0.0015)
            Fclear   62    0.999 (0.0003)    1.001  0.003 (0.0006)    0.995  0.007 (0.0007)
             Fsrf2   63    0.999 (0.0003)    1.001  0.003 (0.0006)    0.995  0.007 (0.0007)
              Fqtz   64    0.999 (0.0003)    1.001  0.003 (0.0006)    0.995  0.007 (0.0007)
              CIII   65    0.998 (0.0011)    1.002  0.006 (0.0008)    0.989  0.015 (0.0011)
              MgII   66    0.778 (0.0998)    0.990  0.319 (0.0027)    0.299  0.798 (0.0132)
            Nclear   67    0.917 (0.0525)    0.770 -0.220 (0.0335)    1.246 -0.549 (0.0438)
             Nsrf2   68    0.985 (0.0794)    0.776 -0.313 (0.0348)    1.455 -0.783 (0.0497)
              Nqtz   69    0.698 (0.1001)    0.893  0.293 (0.0158)    0.258  0.733 (0.0026)
             cn182   70    0.923 (0.0692)    0.733 -0.285 (0.0377)    1.352 -0.713 (0.0511)
             cn270   71    0.801 (0.0905)    0.996  0.292 (0.0013)    0.362  0.731 (0.0135)
            Oclear   72    0.765 (0.0235)    0.752 -0.019 (0.0270)    0.793 -0.046 (0.0279)
         Oclear-lp   73    0.732 (0.0300)    0.748  0.025 (0.0261)    0.694  0.062 (0.0249)
             [OII]   74    0.795 (0.0279)    0.774 -0.030 (0.0342)    0.840 -0.076 (0.0356)
            [OIII]   75    1.025 (0.0893)    0.785 -0.360 (0.0461)    1.565 -0.900 (0.0632)
 2MASS          J    76    0.483 (0.0537)    0.583  0.151 (0.0132)    0.257  0.376 (0.0062)
 2MASS          H    77    0.409 (0.1162)    0.644  0.353 (0.0133)   -0.121  0.882 (0.0038)
 2MASS          Ks   78    0.317 (0.1101)    0.533  0.323 (0.0179)   -0.167  0.807 (0.0025)
 SWASP               79    0.939 (0.0511)    0.805 -0.202 (0.0300)    1.242 -0.505 (0.0397)
 MOST                80    0.917 (0.0436)    0.802 -0.173 (0.0302)    1.177 -0.433 (0.0386)
 GAIA (2006)    G    81    0.818 (0.0235)    0.772 -0.068 (0.0282)    0.919 -0.170 (0.0315)
 GAIA (2010)    G    82    0.789 (0.0228)    0.766 -0.036 (0.0277)    0.843 -0.090 (0.0294)
 GAIA (2010)    BP   83    0.949 (0.0542)    0.807 -0.214 (0.0297)    1.270 -0.534 (0.0399)
 GAIA (2010)    RP   84    0.685 (0.0420)    0.734  0.074 (0.0263)    0.575  0.184 (0.0228)
 GAIA (2010)  G_RV   85    0.652 (0.0558)    0.731  0.118 (0.0287)    0.475  0.296 (0.0230)
 Milone        230   86    1.002 (0.0014)    1.002 -0.001 (0.0011)    1.004 -0.003 (0.0010)
               250   87    0.911 (0.0457)    1.016  0.158 (0.0047)    0.675  0.394 (0.0123)
               270   88    0.802 (0.0897)    0.995  0.290 (0.0013)    0.367  0.725 (0.0134)
               290   89    0.729 (0.1136)    0.965  0.354 (0.0081)    0.198  0.885 (0.0093)
               310   90    0.663 (0.1146)    0.889  0.339 (0.0173)    0.155  0.847 (0.0013)
               330   91    0.685 (0.0730)    0.806  0.182 (0.0243)    0.413  0.454 (0.0158)
 CaII triplet  858   92    0.662 (0.0556)    0.738  0.114 (0.0300)    0.492  0.285 (0.0245)
 WIRE  Johnson V+R   93    0.847 (0.0251)    0.792 -0.083 (0.0284)    0.971 -0.207 (0.0324)
               LUT   94    0.939 (0.0639)    0.766 -0.259 (0.0349)    1.328 -0.649 (0.0473)
              TESS   95    0.691 (0.0381)    0.732  0.061 (0.0256)    0.599  0.153 (0.0226)


          Teff = 3500 K,  log g = 1.0,  [M/H] = -0.3

 bolometric           0    0.475 (0.0681)    0.600  0.187 (0.0174)    0.194  0.468 (0.0084)
 Stromgren      u     1    0.851 (0.0336)    0.754 -0.146 (0.0377)    1.070 -0.365 (0.0444)
                v     2    1.014 (0.1136)    0.720 -0.441 (0.0393)    1.675 -1.102 (0.0600)
                b     3    1.115 (0.1292)    0.791 -0.485 (0.0377)    1.843 -1.214 (0.0608)
                y     4    0.982 (0.0666)    0.809 -0.259 (0.0292)    1.370 -0.647 (0.0416)
 Johnson        U     5    0.894 (0.0506)    0.748 -0.219 (0.0387)    1.223 -0.548 (0.0489)
                B     6    1.058 (0.1122)    0.772 -0.429 (0.0372)    1.702 -1.073 (0.0576)
                V     7    0.963 (0.0594)    0.808 -0.233 (0.0287)    1.312 -0.581 (0.0399)
                R     8    0.805 (0.0228)    0.772 -0.050 (0.0282)    0.880 -0.125 (0.0306)
                I     9    0.609 (0.0519)    0.688  0.118 (0.0236)    0.432  0.296 (0.0179)
                J    10    0.478 (0.0573)    0.586  0.162 (0.0137)    0.235  0.405 (0.0061)
                K    11    0.319 (0.1083)    0.532  0.319 (0.0174)   -0.159  0.796 (0.0021)
                L    12    0.240 (0.0763)    0.389  0.222 (0.0134)   -0.093  0.555 (0.0027)
                M    13    0.135 (0.0510)    0.224  0.134 (0.0164)   -0.066  0.335 (0.0100)
                N    14    0.115 (0.0351)    0.179  0.096 (0.0093)   -0.028  0.239 (0.0047)
 Cousins        Rc   15    0.863 (0.0286)    0.791 -0.107 (0.0280)    1.022 -0.267 (0.0332)
                Ic   16    0.688 (0.0412)    0.735  0.070 (0.0264)    0.583  0.175 (0.0230)
 Bessell        UX   17    0.888 (0.0480)    0.749 -0.209 (0.0383)    1.202 -0.523 (0.0481)
 Bessell        BX   18    1.059 (0.1124)    0.773 -0.429 (0.0372)    1.703 -1.074 (0.0576)
 Bessell        B    19    1.059 (0.1125)    0.772 -0.430 (0.0372)    1.704 -1.075 (0.0576)
 Bessell        V    20    0.963 (0.0593)    0.809 -0.232 (0.0287)    1.311 -0.580 (0.0398)
 Bessell        R    21    0.859 (0.0280)    0.790 -0.103 (0.0281)    1.013 -0.257 (0.0330)
 Bessell        I    22    0.673 (0.0437)    0.727  0.082 (0.0258)    0.551  0.204 (0.0219)
 Tycho         TyB   23    1.051 (0.1154)    0.757 -0.441 (0.0373)    1.713 -1.103 (0.0582)
               TyV   24    0.983 (0.0689)    0.804 -0.269 (0.0307)    1.386 -0.672 (0.0436)
 Hipparchos    HIP   25    0.947 (0.0586)    0.792 -0.232 (0.0306)    1.294 -0.579 (0.0418)
 KEPLER              26    0.836 (0.0265)    0.773 -0.094 (0.0285)    0.978 -0.236 (0.0330)
 COROT SIS           27    0.796 (0.0224)    0.757 -0.058 (0.0276)    0.884 -0.146 (0.0304)
 COROT EXO           28    0.790 (0.0222)    0.756 -0.052 (0.0275)    0.868 -0.130 (0.0300)
 Geneva         U    29    0.858 (0.0363)    0.752 -0.160 (0.0382)    1.098 -0.399 (0.0456)
                B    30    1.060 (0.1169)    0.762 -0.446 (0.0376)    1.729 -1.116 (0.0588)
                B1   31    0.998 (0.1001)    0.735 -0.394 (0.0387)    1.588 -0.984 (0.0571)
                B2   32    1.088 (0.1245)    0.774 -0.470 (0.0369)    1.792 -1.174 (0.0592)
                V    33    0.965 (0.0597)    0.809 -0.233 (0.0285)    1.315 -0.584 (0.0397)
                V1   34    0.972 (0.0634)    0.807 -0.247 (0.0290)    1.342 -0.618 (0.0408)
                G    35    0.957 (0.0528)    0.819 -0.206 (0.0265)    1.265 -0.514 (0.0364)
 Vilnius        U    36    0.842 (0.0303)    0.757 -0.128 (0.0369)    1.033 -0.319 (0.0428)
                P    37    0.883 (0.0464)    0.748 -0.203 (0.0389)    1.187 -0.507 (0.0484)
                X    38    1.027 (0.1169)    0.725 -0.453 (0.0402)    1.707 -1.133 (0.0614)
                Y    39    1.110 (0.1284)    0.788 -0.483 (0.0377)    1.835 -1.208 (0.0607)
                Z    40    0.944 (0.0619)    0.778 -0.249 (0.0337)    1.316 -0.621 (0.0456)
                V    41    0.982 (0.0666)    0.810 -0.258 (0.0290)    1.369 -0.646 (0.0414)
                S    42    0.876 (0.0300)    0.801 -0.114 (0.0270)    1.047 -0.285 (0.0325)
 Milone         iz   43    0.504 (0.0596)    0.608  0.155 (0.0199)    0.272  0.387 (0.0125)
                iJ   44    0.473 (0.0539)    0.573  0.149 (0.0141)    0.250  0.373 (0.0071)
                iH   45    0.406 (0.1191)    0.646  0.361 (0.0138)   -0.135  0.902 (0.0037)
                iK   46    0.312 (0.1078)    0.524  0.317 (0.0173)   -0.163  0.792 (0.0021)
 YMS94         iz    47    0.504 (0.0596)    0.608  0.155 (0.0199)    0.272  0.387 (0.0125)
               iJ    48    0.473 (0.0539)    0.573  0.149 (0.0141)    0.250  0.373 (0.0071)
               iH    49    0.406 (0.1190)    0.646  0.361 (0.0138)   -0.135  0.902 (0.0037)
               iK    50    0.312 (0.1078)    0.524  0.317 (0.0173)   -0.163  0.792 (0.0021)
               iL    51    0.229 (0.0720)    0.369  0.209 (0.0129)   -0.085  0.523 (0.0028)
               iLp   52    0.217 (0.0675)    0.348  0.196 (0.0124)   -0.076  0.489 (0.0030)
               iM    53    0.129 (0.0556)    0.224  0.142 (0.0193)   -0.084  0.355 (0.0126)
               in    54    0.116 (0.0354)    0.180  0.097 (0.0092)   -0.030  0.243 (0.0045)
               iN    55    0.107 (0.0331)    0.166  0.089 (0.0092)   -0.027  0.223 (0.0050)
 Sloan DSS      u    56    0.855 (0.0348)    0.754 -0.152 (0.0372)    1.082 -0.379 (0.0443)
                g    57    1.027 (0.0934)    0.787 -0.360 (0.0345)    1.567 -0.900 (0.0516)
                r    58    0.911 (0.0406)    0.805 -0.160 (0.0284)    1.151 -0.400 (0.0361)
                i    59    0.708 (0.0374)    0.742  0.051 (0.0273)    0.630  0.129 (0.0248)
                z    60    0.581 (0.0572)    0.674  0.139 (0.0227)    0.372  0.348 (0.0161)
 HST STIS Ly_alpha   61    0.968 (0.0188)    1.014  0.070 (0.0044)    0.862  0.175 (0.0077)
            Fclear   62    1.016 (0.0098)    0.991 -0.036 (0.0028)    1.070 -0.091 (0.0045)
             Fsrf2   63    1.016 (0.0097)    0.992 -0.036 (0.0028)    1.070 -0.091 (0.0044)
              Fqtz   64    1.016 (0.0098)    0.991 -0.037 (0.0028)    1.071 -0.092 (0.0045)
              CIII   65    0.990 (0.0056)    1.004  0.022 (0.0015)    0.957  0.055 (0.0025)
              MgII   66    0.714 (0.1175)    0.956  0.362 (0.0104)    0.171  0.905 (0.0073)
            Nclear   67    0.927 (0.0539)    0.777 -0.225 (0.0332)    1.264 -0.562 (0.0438)
             Nsrf2   68    0.987 (0.0764)    0.785 -0.303 (0.0339)    1.441 -0.757 (0.0483)
              Nqtz   69    0.691 (0.0929)    0.864  0.259 (0.0199)    0.302  0.648 (0.0078)
             cn182   70    0.953 (0.0784)    0.741 -0.318 (0.0374)    1.430 -0.795 (0.0523)
             cn270   71    0.736 (0.1109)    0.966  0.345 (0.0081)    0.219  0.862 (0.0088)
            Oclear   72    0.760 (0.0225)    0.742 -0.027 (0.0267)    0.800 -0.066 (0.0280)
         Oclear-lp   73    0.724 (0.0283)    0.735  0.018 (0.0259)    0.697  0.044 (0.0250)
             [OII]   74    0.836 (0.0281)    0.763 -0.110 (0.0357)    1.001 -0.275 (0.0409)
            [OIII]   75    1.007 (0.0827)    0.783 -0.335 (0.0445)    1.510 -0.838 (0.0604)
 2MASS          J    76    0.474 (0.0545)    0.575  0.151 (0.0141)    0.247  0.378 (0.0070)
 2MASS          H    77    0.402 (0.1178)    0.640  0.357 (0.0138)   -0.133  0.892 (0.0035)
 2MASS          Ks   78    0.315 (0.1092)    0.529  0.321 (0.0175)   -0.166  0.802 (0.0021)
 SWASP               79    0.942 (0.0543)    0.799 -0.215 (0.0300)    1.264 -0.536 (0.0403)
 MOST                80    0.917 (0.0465)    0.794 -0.185 (0.0303)    1.195 -0.463 (0.0392)
 GAIA (2006)    G    81    0.815 (0.0241)    0.763 -0.078 (0.0280)    0.932 -0.195 (0.0318)
 GAIA (2010)    G    82    0.785 (0.0221)    0.755 -0.045 (0.0274)    0.853 -0.113 (0.0296)
