          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.1

                J    10    0.479 (0.0582)    0.588  0.163 (0.0148)    0.235  0.407 (0.0072)
                K    11    0.319 (0.1033)    0.523  0.305 (0.0162)   -0.138  0.762 (0.0015)
                L    12    0.237 (0.0743)    0.381  0.216 (0.0133)   -0.087  0.540 (0.0030)
                M    13    0.125 (0.0422)    0.201  0.113 (0.0123)   -0.045  0.284 (0.0069)
                N    14    0.111 (0.0356)    0.175  0.096 (0.0099)   -0.034  0.241 (0.0053)
 Cousins        Rc   15    0.876 (0.0296)    0.800 -0.115 (0.0286)    1.048 -0.286 (0.0341)
                Ic   16    0.698 (0.0430)    0.749  0.077 (0.0261)    0.582  0.193 (0.0224)
 Bessell        UX   17    0.797 (0.0255)    0.787 -0.015 (0.0292)    0.820 -0.038 (0.0300)
 Bessell        BX   18    1.050 (0.1012)    0.788 -0.393 (0.0380)    1.639 -0.983 (0.0567)
 Bessell        B    19    1.048 (0.1008)    0.787 -0.392 (0.0380)    1.636 -0.980 (0.0566)
 Bessell        V    20    0.977 (0.0601)    0.819 -0.238 (0.0302)    1.334 -0.594 (0.0416)
 Bessell        R    21    0.872 (0.0288)    0.799 -0.110 (0.0286)    1.038 -0.276 (0.0339)
 Bessell        I    22    0.683 (0.0459)    0.742  0.089 (0.0258)    0.549  0.222 (0.0215)
 Tycho         TyB   23    1.024 (0.0960)    0.774 -0.376 (0.0375)    1.588 -0.939 (0.0552)
               TyV   24    0.996 (0.0693)    0.814 -0.273 (0.0322)    1.405 -0.683 (0.0453)
 Hipparchos    HIP   25    0.955 (0.0569)    0.803 -0.228 (0.0316)    1.297 -0.570 (0.0426)
 KEPLER              26    0.846 (0.0261)    0.784 -0.094 (0.0290)    0.987 -0.235 (0.0335)
 COROT SIS           27    0.803 (0.0223)    0.768 -0.054 (0.0281)    0.884 -0.134 (0.0307)
 COROT EXO           28    0.798 (0.0223)    0.766 -0.047 (0.0280)    0.869 -0.118 (0.0303)
 Geneva         U    29    0.763 (0.0381)    0.797  0.050 (0.0270)    0.688  0.126 (0.0246)
                B    30    1.037 (0.0995)    0.779 -0.388 (0.0377)    1.619 -0.969 (0.0561)
                B1   31    0.935 (0.0646)    0.758 -0.266 (0.0350)    1.333 -0.664 (0.0475)
                B2   32    1.077 (0.1132)    0.788 -0.434 (0.0385)    1.729 -1.086 (0.0591)
                V    33    0.978 (0.0603)    0.819 -0.238 (0.0300)    1.335 -0.595 (0.0414)
                V1   34    0.984 (0.0636)    0.817 -0.251 (0.0307)    1.361 -0.628 (0.0427)
                G    35    0.972 (0.0545)    0.829 -0.214 (0.0278)    1.293 -0.536 (0.0381)
 Vilnius        U    36    0.746 (0.0459)    0.802  0.085 (0.0253)    0.619  0.212 (0.0214)
                P    37    0.789 (0.0277)    0.786 -0.005 (0.0296)    0.797 -0.012 (0.0299)
                X    38    0.959 (0.0787)    0.747 -0.317 (0.0362)    1.434 -0.792 (0.0510)
                Y    39    1.110 (0.1218)    0.801 -0.464 (0.0392)    1.805 -1.159 (0.0612)
                Z    40    0.956 (0.0614)    0.790 -0.249 (0.0350)    1.330 -0.623 (0.0469)
                V    41    0.994 (0.0667)    0.820 -0.262 (0.0307)    1.386 -0.654 (0.0432)
                S    42    0.898 (0.0344)    0.807 -0.136 (0.0285)    1.102 -0.341 (0.0350)
 Milone         iz   43    0.513 (0.0639)    0.621  0.163 (0.0227)    0.269  0.406 (0.0149)
                iJ   44    0.475 (0.0544)    0.574  0.150 (0.0150)    0.250  0.374 (0.0079)
                iH   45    0.410 (0.1104)    0.633  0.334 (0.0133)   -0.091  0.835 (0.0029)
                iK   46    0.313 (0.1036)    0.517  0.305 (0.0163)   -0.144  0.763 (0.0017)
 YMS94         iz    47    0.513 (0.0639)    0.621  0.163 (0.0227)    0.269  0.406 (0.0149)
               iJ    48    0.475 (0.0544)    0.574  0.150 (0.0150)    0.250  0.374 (0.0079)
               iH    49    0.411 (0.1103)    0.633  0.334 (0.0133)   -0.090  0.835 (0.0029)
               iK    50    0.313 (0.1036)    0.517  0.305 (0.0163)   -0.144  0.763 (0.0017)
               iL    51    0.225 (0.0703)    0.361  0.204 (0.0130)   -0.080  0.509 (0.0032)
               iLp   52    0.213 (0.0660)    0.340  0.190 (0.0125)   -0.073  0.476 (0.0034)
               iM    53    0.116 (0.0409)    0.188  0.108 (0.0127)   -0.046  0.270 (0.0075)
               in    54    0.112 (0.0357)    0.176  0.097 (0.0099)   -0.034  0.242 (0.0053)
               iN    55    0.102 (0.0340)    0.163  0.092 (0.0097)   -0.035  0.229 (0.0053)
 Sloan DSS      u    56    0.761 (0.0383)    0.796  0.051 (0.0270)    0.684  0.128 (0.0246)
                g    57    1.030 (0.0883)    0.800 -0.345 (0.0359)    1.547 -0.863 (0.0523)
                r    58    0.928 (0.0433)    0.812 -0.174 (0.0295)    1.188 -0.434 (0.0379)
                i    59    0.717 (0.0385)    0.755  0.057 (0.0268)    0.632  0.142 (0.0240)
                z    60    0.593 (0.0604)    0.691  0.147 (0.0239)    0.373  0.367 (0.0168)
 HST STIS Ly_alpha   61    0.608 (0.0197)    0.577 -0.047 (0.0073)    0.678 -0.117 (0.0052)
            Fclear   62    0.249 (0.0503)    0.132 -0.176 (0.0072)    0.513 -0.440 (0.0157)
             Fsrf2   63    0.247 (0.0498)    0.131 -0.174 (0.0072)    0.508 -0.436 (0.0156)
              Fqtz   64    0.262 (0.0527)    0.139 -0.184 (0.0075)    0.538 -0.460 (0.0163)
              CIII   65    0.541 (0.0423)    0.452 -0.133 (0.0017)    0.741 -0.333 (0.0052)
              MgII   66    0.710 (0.1040)    0.926  0.324 (0.0072)    0.224  0.810 (0.0087)
            Nclear   67    0.894 (0.0359)    0.792 -0.153 (0.0307)    1.123 -0.382 (0.0379)
             Nsrf2   68    0.981 (0.0678)    0.799 -0.272 (0.0338)    1.390 -0.681 (0.0467)
              Nqtz   69    0.660 (0.1058)    0.871  0.316 (0.0142)    0.185  0.791 (0.0017)
             cn182   70    0.891 (0.0437)    0.766 -0.187 (0.0329)    1.170 -0.466 (0.0417)
             cn270   71    0.720 (0.0955)    0.921  0.301 (0.0050)    0.269  0.752 (0.0098)
            Oclear   72    0.766 (0.0236)    0.753 -0.020 (0.0273)    0.795 -0.049 (0.0283)
         Oclear-lp   73    0.731 (0.0299)    0.746  0.022 (0.0264)    0.698  0.056 (0.0253)
             [OII]   74    0.760 (0.0407)    0.800  0.059 (0.0274)    0.671  0.148 (0.0246)
            [OIII]   75    1.021 (0.0833)    0.795 -0.340 (0.0446)    1.531 -0.849 (0.0607)
 2MASS          J    76    0.476 (0.0552)    0.577  0.152 (0.0150)    0.248  0.380 (0.0079)
 2MASS          H    77    0.408 (0.1095)    0.629  0.332 (0.0130)   -0.090  0.830 (0.0030)
 2MASS          Ks   78    0.316 (0.1048)    0.522  0.309 (0.0165)   -0.147  0.772 (0.0017)
 SWASP               79    0.954 (0.0550)    0.808 -0.220 (0.0312)    1.284 -0.550 (0.0418)
 MOST                80    0.930 (0.0472)    0.803 -0.190 (0.0310)    1.215 -0.476 (0.0402)
 GAIA (2006)    G    81    0.823 (0.0235)    0.774 -0.074 (0.0285)    0.934 -0.185 (0.0321)
 GAIA (2010)    G    82    0.793 (0.0224)    0.766 -0.041 (0.0279)    0.854 -0.102 (0.0298)
 GAIA (2010)    BP   83    0.966 (0.0582)    0.812 -0.231 (0.0310)    1.313 -0.578 (0.0421)
 GAIA (2010)    RP   84    0.683 (0.0422)    0.733  0.074 (0.0261)    0.572  0.185 (0.0225)
 GAIA (2010)  G_RV   85    0.656 (0.0499)    0.723  0.101 (0.0268)    0.504  0.252 (0.0219)
 Milone        230   86    0.611 (0.0189)    0.584 -0.041 (0.0085)    0.673 -0.102 (0.0066)
               250   87    0.744 (0.0506)    0.858  0.172 (0.0048)    0.485  0.430 (0.0131)
               270   88    0.721 (0.0950)    0.921  0.299 (0.0050)    0.272  0.748 (0.0098)
               290   89    0.683 (0.1123)    0.912  0.343 (0.0113)    0.168  0.859 (0.0054)
               310   90    0.641 (0.1130)    0.866  0.337 (0.0159)    0.136  0.842 (0.0010)
               330   91    0.646 (0.0943)    0.827  0.272 (0.0171)    0.239  0.679 (0.0043)
 CaII triplet  858   92    0.665 (0.0469)    0.722  0.086 (0.0280)    0.536  0.214 (0.0239)
 WIRE  Johnson V+R   93    0.854 (0.0264)    0.790 -0.096 (0.0288)    0.999 -0.241 (0.0334)
               LUT   94    0.928 (0.0506)    0.788 -0.210 (0.0326)    1.243 -0.524 (0.0426)
              TESS   95    0.689 (0.0389)    0.731  0.062 (0.0258)    0.596  0.156 (0.0228)


          Teff = 3500 K,  log g = 1.0,  [M/H] = +0.1

 bolometric           0    0.469 (0.0673)    0.591  0.184 (0.0177)    0.193  0.459 (0.0089)
 Stromgren      u     1    0.797 (0.0277)    0.796 -0.001 (0.0288)    0.798 -0.002 (0.0289)
                v     2    0.965 (0.0773)    0.758 -0.310 (0.0350)    1.431 -0.776 (0.0495)
                b     3    1.127 (0.1239)    0.814 -0.470 (0.0387)    1.833 -1.176 (0.0610)
                y     4    0.993 (0.0658)    0.820 -0.260 (0.0308)    1.383 -0.649 (0.0432)
 Johnson        U     5    0.843 (0.0238)    0.786 -0.087 (0.0314)    0.973 -0.216 (0.0354)
                B     6    1.052 (0.0982)    0.797 -0.382 (0.0373)    1.626 -0.955 (0.0554)
                V     7    0.975 (0.0601)    0.816 -0.239 (0.0303)    1.333 -0.596 (0.0417)
                R     8    0.802 (0.0226)    0.766 -0.054 (0.0286)    0.883 -0.135 (0.0312)
                I     9    0.611 (0.0554)    0.696  0.128 (0.0242)    0.420  0.319 (0.0181)
                J    10    0.471 (0.0597)    0.580  0.165 (0.0160)    0.224  0.412 (0.0082)
                K    11    0.318 (0.1018)    0.519  0.301 (0.0159)   -0.133  0.752 (0.0014)
                L    12    0.235 (0.0725)    0.376  0.211 (0.0131)   -0.081  0.526 (0.0030)
                M    13    0.119 (0.0414)    0.193  0.111 (0.0122)   -0.047  0.277 (0.0069)
                N    14    0.108 (0.0354)    0.172  0.096 (0.0099)   -0.036  0.239 (0.0053)
 Cousins        Rc   15    0.866 (0.0308)    0.786 -0.121 (0.0292)    1.048 -0.302 (0.0350)
                Ic   16    0.688 (0.0422)    0.738  0.075 (0.0257)    0.576  0.187 (0.0221)
 Bessell        UX   17    0.838 (0.0228)    0.787 -0.076 (0.0310)    0.951 -0.189 (0.0345)
 Bessell        BX   18    1.054 (0.0987)    0.798 -0.384 (0.0373)    1.630 -0.960 (0.0555)
 Bessell        B    19    1.053 (0.0984)    0.797 -0.383 (0.0373)    1.627 -0.957 (0.0554)
 Bessell        V    20    0.976 (0.0600)    0.817 -0.238 (0.0303)    1.333 -0.596 (0.0417)
 Bessell        R    21    0.862 (0.0298)    0.784 -0.116 (0.0291)    1.036 -0.291 (0.0347)
 Bessell        I    22    0.674 (0.0449)    0.731  0.086 (0.0253)    0.545  0.216 (0.0212)
 Tycho         TyB   23    1.033 (0.0934)    0.790 -0.366 (0.0365)    1.582 -0.914 (0.0538)
               TyV   24    0.994 (0.0684)    0.813 -0.271 (0.0322)    1.400 -0.676 (0.0451)
 Hipparchos    HIP   25    0.954 (0.0581)    0.799 -0.233 (0.0319)    1.304 -0.583 (0.0430)
 KEPLER              26    0.839 (0.0264)    0.774 -0.098 (0.0291)    0.985 -0.244 (0.0338)
 COROT SIS           27    0.795 (0.0223)    0.758 -0.056 (0.0282)    0.879 -0.139 (0.0309)
 COROT EXO           28    0.790 (0.0222)    0.757 -0.049 (0.0281)    0.863 -0.122 (0.0304)
 Geneva         U    29    0.806 (0.0252)    0.793 -0.019 (0.0296)    0.834 -0.047 (0.0305)
                B    30    1.045 (0.0973)    0.792 -0.379 (0.0369)    1.614 -0.948 (0.0548)
                B1   31    0.956 (0.0681)    0.771 -0.277 (0.0347)    1.372 -0.694 (0.0477)
                B2   32    1.087 (0.1107)    0.803 -0.425 (0.0376)    1.724 -1.062 (0.0577)
                V    33    0.977 (0.0600)    0.818 -0.238 (0.0300)    1.334 -0.595 (0.0414)
                V1   34    0.983 (0.0623)    0.818 -0.247 (0.0305)    1.354 -0.618 (0.0423)
                G    35    0.974 (0.0576)    0.823 -0.226 (0.0283)    1.314 -0.566 (0.0391)
 Vilnius        U    36    0.788 (0.0307)    0.799  0.016 (0.0281)    0.763  0.041 (0.0273)
                P    37    0.833 (0.0230)    0.785 -0.072 (0.0315)    0.941 -0.180 (0.0349)
                X    38    0.982 (0.0824)    0.762 -0.329 (0.0357)    1.475 -0.823 (0.0512)
                Y    39    1.121 (0.1221)    0.812 -0.464 (0.0387)    1.818 -1.161 (0.0608)
                Z    40    0.942 (0.0542)    0.794 -0.222 (0.0342)    1.276 -0.556 (0.0448)
                V    41    0.994 (0.0657)    0.821 -0.259 (0.0306)    1.382 -0.648 (0.0430)
                S    42    0.888 (0.0373)    0.788 -0.150 (0.0299)    1.113 -0.375 (0.0371)
 Milone         iz   43    0.505 (0.0677)    0.620  0.173 (0.0237)    0.246  0.432 (0.0155)
                iJ   44    0.465 (0.0558)    0.566  0.151 (0.0163)    0.239  0.378 (0.0091)
                iH   45    0.407 (0.1114)    0.632  0.337 (0.0134)   -0.100  0.844 (0.0029)
                iK   46    0.312 (0.1019)    0.513  0.301 (0.0160)   -0.139  0.751 (0.0016)
 YMS94         iz    47    0.505 (0.0677)    0.620  0.173 (0.0237)    0.246  0.432 (0.0155)
               iJ    48    0.465 (0.0558)    0.566  0.151 (0.0163)    0.239  0.378 (0.0091)
               iH    49    0.407 (0.1113)    0.632  0.337 (0.0134)   -0.099  0.843 (0.0029)
               iK    50    0.312 (0.1019)    0.513  0.301 (0.0160)   -0.138  0.751 (0.0016)
               iL    51    0.223 (0.0684)    0.355  0.198 (0.0127)   -0.074  0.495 (0.0032)
               iLp   52    0.211 (0.0643)    0.334  0.186 (0.0123)   -0.068  0.464 (0.0034)
               iM    53    0.109 (0.0403)    0.180  0.106 (0.0125)   -0.051  0.266 (0.0074)
               in    54    0.109 (0.0353)    0.173  0.095 (0.0100)   -0.034  0.238 (0.0055)
               iN    55    0.100 (0.0340)    0.161  0.092 (0.0097)   -0.038  0.230 (0.0053)
 Sloan DSS      u    56    0.804 (0.0254)    0.793 -0.016 (0.0292)    0.827 -0.039 (0.0300)
                g    57    1.031 (0.0858)    0.807 -0.336 (0.0353)    1.535 -0.841 (0.0513)
                r    58    0.920 (0.0451)    0.798 -0.182 (0.0304)    1.192 -0.455 (0.0391)
                i    59    0.704 (0.0382)    0.742  0.057 (0.0264)    0.619  0.142 (0.0237)
                z    60    0.588 (0.0608)    0.687  0.148 (0.0237)    0.365  0.371 (0.0166)
 HST STIS Ly_alpha   61    0.582 (0.0153)    0.562 -0.030 (0.0079)    0.627 -0.076 (0.0064)
            Fclear   62    0.235 (0.0477)    0.124 -0.167 (0.0069)    0.486 -0.417 (0.0149)
             Fsrf2   63    0.233 (0.0473)    0.123 -0.166 (0.0069)    0.481 -0.414 (0.0148)
              Fqtz   64    0.246 (0.0497)    0.130 -0.174 (0.0071)    0.506 -0.434 (0.0154)
              CIII   65    0.512 (0.0388)    0.431 -0.121 (0.0020)    0.694 -0.303 (0.0043)
              MgII   66    0.684 (0.1090)    0.908  0.336 (0.0096)    0.180  0.840 (0.0070)
            Nclear   67    0.900 (0.0344)    0.802 -0.146 (0.0303)    1.120 -0.366 (0.0372)
             Nsrf2   68    0.977 (0.0631)    0.807 -0.255 (0.0331)    1.360 -0.639 (0.0452)
              Nqtz   69    0.660 (0.1021)    0.860  0.301 (0.0157)    0.209  0.752 (0.0018)
             cn182   70    0.911 (0.0473)    0.778 -0.200 (0.0330)    1.212 -0.501 (0.0424)
             cn270   71    0.693 (0.1012)    0.903  0.315 (0.0069)    0.220  0.788 (0.0087)
            Oclear   72    0.757 (0.0236)    0.744 -0.020 (0.0274)    0.787 -0.049 (0.0284)
         Oclear-lp   73    0.719 (0.0302)    0.735  0.023 (0.0264)    0.684  0.058 (0.0253)
             [OII]   74    0.798 (0.0279)    0.798  0.000 (0.0287)    0.798  0.001 (0.0287)
            [OIII]   75    0.997 (0.0751)    0.791 -0.309 (0.0429)    1.461 -0.773 (0.0575)
 2MASS          J    76    0.466 (0.0567)    0.569  0.154 (0.0163)    0.235  0.385 (0.0090)
 2MASS          H    77    0.404 (0.1104)    0.627  0.335 (0.0132)   -0.098  0.836 (0.0029)
 2MASS          Ks   78    0.315 (0.1032)    0.518  0.304 (0.0162)   -0.142  0.761 (0.0016)
 SWASP               79    0.951 (0.0564)    0.800 -0.226 (0.0318)    1.290 -0.566 (0.0426)
 MOST                80    0.924 (0.0481)    0.793 -0.195 (0.0315)    1.217 -0.488 (0.0408)
 GAIA (2006)    G    81    0.816 (0.0236)    0.765 -0.077 (0.0286)    0.931 -0.192 (0.0323)
 GAIA (2010)    G    82    0.785 (0.0222)    0.756 -0.042 (0.0279)    0.848 -0.106 (0.0300)
